Format Version,1.22,Take Name,Walk straight lateral left LJL 2019-04-16 07.55.40 PM_002,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-16 07.56.16.826 下午,Total Frames in Take,941,Total Exported Frames,941,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,Trunk Front,Trunk Front,Trunk Front,RTip,RTip,RTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,CA180,CA180,CA180,CA560,CA560,CA560,CA570,CA570,CA570,CA6B0,CA6B0,CA6B0,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
69,0.575,154.599075,311.409637,18.057619,31.274267,1202.648071,209.527725,-141.2117,331.882294,82.972214,4.30355,1195.148071,-41.672401,,,,,,,,,,,,,,,,,,,
70,0.583333,154.64711,311.404144,18.255701,31.54401,1202.724121,209.541931,-141.081665,331.894928,83.248138,4.536763,1194.975098,-41.650364,,,,,,,,,,,,,,,,,,,
71,0.591667,154.6987,311.399658,18.460356,31.808884,1202.806396,209.5634,-140.948608,331.909851,83.517738,4.776145,1194.803101,-41.630203,,,,,,,,,,,,,,,,,,,
72,0.6,154.753159,311.395844,18.671303,32.06884,1202.89502,209.594055,-140.813217,331.927002,83.779221,5.021739,1194.632813,-41.611404,,,,,,,,,,,,,,,,,,,
73,0.608333,154.809937,311.392242,18.888634,32.323505,1202.990234,209.635666,-140.676376,331.946289,84.030998,5.273577,1194.464966,-41.593201,,,,,,,,,,,,,,,,,,,
74,0.616667,154.86879,311.38855,19.112823,32.572063,1203.092163,209.689819,-140.539108,331.967468,84.27179,5.531623,1194.300171,-41.574619,,,,,,,,,,,,,,,,,,,
75,0.625,154.929886,311.384644,19.34462,32.813145,1203.200806,209.757858,-140.402344,331.990448,84.500702,5.795696,1194.139038,-41.55455,,,,,,,,,,,,,,,,,,,
76,0.633333,154.993652,311.380585,19.584944,33.044762,1203.315918,209.840363,-140.266891,332.014984,84.717278,6.065413,1193.982422,-41.531868,,,,,,,,,,,,,,,,,,,
77,0.641667,155.060806,311.376831,19.83482,33.264511,1203.436279,209.936035,-140.133331,332.040894,84.921455,6.340222,1193.831177,-41.505512,,,,,,,,,,,,,,,,,,,
78,0.65,155.132324,311.373871,20.095264,33.469704,1203.557861,210.041199,-140.002106,332.068024,85.113419,6.619537,1193.686035,-41.474552,,,,,,,,,,,,,,,,,,,
79,0.658333,155.209106,311.372284,20.367086,33.657612,1203.676147,210.150787,-139.873398,332.0961,85.293526,6.902837,1193.547485,-41.438293,,,,,,,,,,,,,,,,,,,
80,0.666667,155.291809,311.37265,20.65053,33.826149,1203.787109,210.260696,-139.747223,332.124878,85.462219,7.189684,1193.415894,-41.396416,,,,,,,,,,,,,,,,,,,
81,0.675,155.380386,311.374969,20.944954,33.974358,1203.888794,210.368378,-139.623398,332.154083,85.619919,7.479655,1193.291138,-41.349072,,,,,,,,,,,,,,,,,,,
82,0.683333,155.474045,311.379089,21.248795,34.102127,1203.980225,210.472702,-139.50174,332.183533,85.767082,7.772308,1193.173584,-41.296848,,,,,,,,,,,,,,,,,,,
83,0.691667,155.571625,311.384613,21.559931,34.209885,1204.061279,210.573273,-139.382065,332.213135,85.904152,8.067307,1193.062378,-41.240612,,,,,,,,,,,,,,,,,,,
84,0.7,155.67189,311.391479,21.876024,34.298386,1204.132446,210.670151,-139.264359,332.242676,86.031647,8.364578,1192.95752,-41.181309,,,,,,,,,,,,,,,,,,,
85,0.708333,155.773682,311.399811,22.194645,34.368565,1204.194214,210.763763,-139.148712,332.271973,86.150124,8.664387,1192.858154,-41.119743,,,,,,,,,,,,,,,,,,,
86,0.716667,155.875885,311.409851,22.513268,34.421413,1204.247192,210.854538,-139.035233,332.300781,86.260201,8.967275,1192.763306,-41.056511,,,,,,,,,,,,,,,,,,,
87,0.725,155.977386,311.42157,22.829159,34.457916,1204.292114,210.943054,-138.924057,332.328979,86.362488,9.273958,1192.672607,-40.991997,,,,,,,,,,,,,,,,,,,
88,0.733333,156.076843,311.43457,23.139351,34.479023,1204.328979,211.029861,-138.81546,332.356354,86.457542,9.585187,1192.585205,-40.926426,,,,,,,,,,,,,,,,,,,
89,0.741667,156.172958,311.448029,23.440897,34.485725,1204.358276,211.11554,-138.709747,332.382843,86.545837,9.901615,1192.500854,-40.859863,,,,,,,,,,,,,,,,,,,
90,0.75,156.264679,311.461182,23.731318,34.479088,1204.379761,211.200684,-138.607346,332.408478,86.627632,10.223696,1192.419434,-40.792229,,,,,,,,,,,,,,,,,,,
91,0.758333,156.351425,311.473267,24.008921,34.460308,1204.393677,211.285858,-138.508652,332.433319,86.702988,10.551573,1192.340332,-40.723358,,,,,,,,,,,,,,,,,,,
92,0.766667,156.433319,311.483978,24.272894,34.430752,1204.39978,211.371658,-138.414032,332.457428,86.771805,10.885022,1192.263794,-40.653107,,,,,,,,,,,,,,,,,,,
93,0.775,156.51091,311.493347,24.523178,34.392017,1204.398926,211.45874,-138.323792,332.480927,86.833946,11.223454,1192.189331,-40.581409,,,,,,,,,,,,,,,,,,,
94,0.783333,156.585175,311.501617,24.760172,34.346127,1204.391968,211.547821,-138.238022,332.503784,86.889252,11.565991,1192.116577,-40.508263,,,,,,,,,,,,,,,,,,,
95,0.791667,156.65712,311.509369,24.984356,34.295807,1204.381104,211.639877,-138.156799,332.52597,86.937622,11.911624,1192.045532,-40.433594,,,,,,,,,,,,,,,,,,,
96,0.8,156.727432,311.516785,25.195951,34.244591,1204.369507,211.736084,-138.080093,332.547333,86.979027,12.259425,1191.975708,-40.357075,,,,,,,,,,,,,,,,,,,
97,0.808333,156.79631,311.523956,25.394745,34.195732,1204.360474,211.83757,-138.007828,332.567749,87.013573,12.608732,1191.90686,-40.278038,,,,,,,,,,,,,,,,,,,
98,0.816667,156.863556,311.530548,25.580202,34.150749,1204.355591,211.944946,-137.940033,332.587219,87.041603,12.959137,1191.838745,-40.195496,,,,,,,,,,,,,,,,,,,
99,0.825,156.928909,311.536407,25.751722,34.10923,1204.354492,212.058258,-137.876617,332.605682,87.063667,13.310307,1191.771484,-40.108318,,,,,,,,,,,,,,,,,,,
100,0.833333,156.992203,311.541412,25.908894,34.069572,1204.356201,212.177109,-137.817596,332.62326,87.080544,13.661798,1191.7052,-40.015453,,,,,,,,,,,,,,,,,,,
101,0.841667,157.053345,311.545624,26.051634,34.029419,1204.358398,212.300858,-137.762909,332.640045,87.093094,14.012964,1191.640381,-39.916069,,,,,,,,,,,,,,,,,,,
102,0.85,157.112488,311.549164,26.180262,33.986374,1204.359253,212.428818,-137.712585,332.656097,87.102211,14.362913,1191.577148,-39.809742,,,,,,,,,,,,,,,,,,,
103,0.858333,157.169907,311.552277,26.295486,33.938709,1204.357788,212.560562,-137.666672,332.671509,87.108742,14.710525,1191.516602,-39.696476,,,,,,,,,,,,,,,,,,,
104,0.866667,157.225861,311.555084,26.398287,33.885437,1204.353149,212.695786,-137.625214,332.686371,87.113388,15.054564,1191.459106,-39.576626,,,,,,,,,,,,,,,,,,,
105,0.875,157.280563,311.557648,26.489767,33.826103,1204.345459,212.834305,-137.588226,332.700623,87.116753,15.393827,1191.405029,-39.450729,,,,,,,,,,,,,,,,,,,
106,0.883333,157.334061,311.559723,26.571127,33.760597,1204.334595,212.975677,-137.555634,332.714203,87.119255,15.727178,1191.355225,-39.319435,,,,,,,,,,,,,,,,,,,
107,0.891667,157.386414,311.561157,26.643639,33.689075,1204.320801,213.119339,-137.527267,332.727173,87.121155,16.053555,1191.310181,-39.183437,,,,,,,,,,,,,,,,,,,
108,0.9,157.437622,311.561737,26.708654,33.611843,1204.303955,213.264359,-137.502991,332.739502,87.122597,16.371918,1191.269897,-39.043472,,,,,,,,,,,,,,,,,,,
109,0.908333,157.487732,311.56134,26.767565,33.529278,1204.284058,213.409576,-137.482407,332.751251,87.123695,16.681168,1191.234863,-38.900368,,,,,,,,,,,,,,,,,,,
110,0.916667,157.536621,311.559906,26.82173,33.441837,1204.260986,213.553772,-137.465118,332.762421,87.124466,16.980087,1191.205078,-38.755032,,,,,,,,,,,,,,,,,,,
111,0.925,157.584,311.557556,26.872372,33.350063,1204.234619,213.695847,-137.450638,332.77298,87.124939,17.267345,1191.18042,-38.608395,,,,,,,,,,,,,,,,,,,
112,0.933333,157.629349,311.554352,26.92053,33.254631,1204.204956,213.834976,-137.438492,332.782959,87.125099,17.54159,1191.161133,-38.461262,,,,,,,,,,,,,,,,,,,
113,0.941667,157.672104,311.550476,26.967085,33.156334,1204.171997,213.970505,-137.428192,332.792267,87.124962,17.801615,1191.146606,-38.314228,,,,,,,,,,,,,,,,,,,
114,0.95,157.7117,311.546204,27.012785,33.056034,1204.135986,214.10199,-137.419296,332.800812,87.124527,18.046471,1191.136475,-38.167629,,,,,,,,,,,,,,,,,,,
115,0.958333,157.747711,311.54187,27.058315,32.954617,1204.097046,214.229156,-137.411469,332.808502,87.12394,18.275471,1191.130005,-38.021626,,,,,,,,,,,,,,,,,,,
