Format Version,1.22,Take Name,Turn left 90  LJL 2019-04-16 07.59.36 PM,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-16 08.00.16.955 下午,Total Frames in Take,859,Total Exported Frames,859,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,RTip,RTip,RTip,Trunk Back,Trunk Back,Trunk Back,Trunk Front,Trunk Front,Trunk Front,,,,,,,,,,,,,,,,,,,
,,C3500,C3500,C3500,C3540,C3540,C3540,C36D0,C36D0,C36D0,C36F0,C36F0,C36F0,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
62,0.516667,-972.340393,314.142273,1515.817139,-1288.633545,330.460602,1535.261108,-1130.326782,1201.682129,1427.817139,-1133.077637,1194.858643,1680.163208,,,,,,,,,,,,,,,,,,,
63,0.525,-972.353699,314.164185,1515.894043,-1288.623657,330.463257,1535.234619,-1130.462524,1201.692627,1427.882568,-1133.190796,1194.84021,1680.202759,,,,,,,,,,,,,,,,,,,
64,0.533333,-972.364868,314.185303,1515.970581,-1288.610962,330.467346,1535.20813,-1130.596069,1201.699341,1427.954956,-1133.300537,1194.825317,1680.252075,,,,,,,,,,,,,,,,,,,
65,0.541667,-972.373962,314.205231,1516.045532,-1288.595337,330.472992,1535.182739,-1130.727295,1201.702148,1428.034302,-1133.40564,1194.813721,1680.311523,,,,,,,,,,,,,,,,,,,
66,0.55,-972.380798,314.223755,1516.117432,-1288.577148,330.480408,1535.159668,-1130.856201,1201.700928,1428.120483,-1133.505005,1194.80542,1680.380981,,,,,,,,,,,,,,,,,,,
67,0.558333,-972.385376,314.24057,1516.185181,-1288.556519,330.489502,1535.140137,-1130.982056,1201.695923,1428.213379,-1133.597656,1194.799683,1680.459595,,,,,,,,,,,,,,,,,,,
68,0.566667,-972.387756,314.255432,1516.247314,-1288.533691,330.500244,1535.125244,-1131.104492,1201.687256,1428.312378,-1133.682373,1194.795898,1680.547119,,,,,,,,,,,,,,,,,,,
69,0.575,-972.387817,314.268188,1516.302734,-1288.508789,330.512329,1535.116333,-1131.222778,1201.675415,1428.41748,-1133.758789,1194.793335,1680.642334,,,,,,,,,,,,,,,,,,,
70,0.583333,-972.385498,314.278748,1516.350708,-1288.482056,330.525452,1535.114258,-1131.336182,1201.661011,1428.52771,-1133.826172,1194.791382,1680.744385,,,,,,,,,,,,,,,,,,,
71,0.591667,-972.380981,314.287048,1516.390625,-1288.453979,330.539368,1535.119995,-1131.444336,1201.644165,1428.643066,-1133.884277,1194.789307,1680.852295,,,,,,,,,,,,,,,,,,,
72,0.6,-972.374023,314.293152,1516.422363,-1288.424683,330.553894,1535.134155,-1131.546997,1201.625854,1428.762939,-1133.932983,1194.786255,1680.965088,,,,,,,,,,,,,,,,,,,
73,0.608333,-972.364624,314.297089,1516.445923,-1288.394409,330.568878,1535.156982,-1131.643921,1201.606079,1428.886841,-1133.972168,1194.782104,1681.081787,,,,,,,,,,,,,,,,,,,
74,0.616667,-972.352783,314.298981,1516.46167,-1288.363525,330.584229,1535.188599,-1131.735474,1201.585571,1429.014648,-1134.002075,1194.776611,1681.201782,,,,,,,,,,,,,,,,,,,
75,0.625,-972.338684,314.299042,1516.470703,-1288.331909,330.599823,1535.228394,-1131.822144,1201.564941,1429.145752,-1134.022827,1194.769653,1681.324341,,,,,,,,,,,,,,,,,,,
76,0.633333,-972.322388,314.297546,1516.473267,-1288.299438,330.615417,1535.276123,-1131.904419,1201.5448,1429.279907,-1134.034668,1194.761108,1681.449097,,,,,,,,,,,,,,,,,,,
77,0.641667,-972.30426,314.2948,1516.470459,-1288.266357,330.63089,1535.331177,-1131.983032,1201.525513,1429.416382,-1134.03772,1194.751465,1681.575195,,,,,,,,,,,,,,,,,,,
78,0.65,-972.284546,314.291077,1516.463013,-1288.232178,330.64621,1535.392578,-1132.059082,1201.507935,1429.554443,-1134.031982,1194.740845,1681.702393,,,,,,,,,,,,,,,,,,,
79,0.658333,-972.263672,314.286621,1516.451538,-1288.196899,330.661377,1535.459229,-1132.133423,1201.492188,1429.693481,-1134.017578,1194.729736,1681.8302,,,,,,,,,,,,,,,,,,,
80,0.666667,-972.242004,314.281616,1516.436768,-1288.160278,330.676514,1535.530884,-1132.206787,1201.47876,1429.832886,-1133.994507,1194.718018,1681.95813,,,,,,,,,,,,,,,,,,,
81,0.675,-972.219971,314.276245,1516.419067,-1288.12207,330.691772,1535.606567,-1132.280518,1201.467773,1429.972168,-1133.962524,1194.705933,1682.085693,,,,,,,,,,,,,,,,,,,
82,0.683333,-972.197998,314.270721,1516.399048,-1288.082153,330.707184,1535.685913,-1132.355347,1201.459351,1430.110352,-1133.921753,1194.693848,1682.21228,,,,,,,,,,,,,,,,,,,
83,0.691667,-972.176575,314.265167,1516.377197,-1288.040039,330.722809,1535.768311,-1132.432495,1201.453857,1430.246826,-1133.87207,1194.681763,1682.337524,,,,,,,,,,,,,,,,,,,
84,0.7,-972.155945,314.259583,1516.353882,-1287.99585,330.738525,1535.852905,-1132.512329,1201.450684,1430.381226,-1133.813477,1194.669678,1682.46106,,,,,,,,,,,,,,,,,,,
85,0.708333,-972.136353,314.253998,1516.329468,-1287.949219,330.754272,1535.939209,-1132.595825,1201.450073,1430.512695,-1133.746216,1194.657959,1682.582764,,,,,,,,,,,,,,,,,,,
86,0.716667,-972.118042,314.248322,1516.304321,-1287.900269,330.77002,1536.026245,-1132.683228,1201.452026,1430.641113,-1133.67041,1194.646118,1682.702393,,,,,,,,,,,,,,,,,,,
87,0.725,-972.10083,314.242523,1516.278687,-1287.849121,330.785675,1536.112915,-1132.774902,1201.456055,1430.766357,-1133.586304,1194.634399,1682.820068,,,,,,,,,,,,,,,,,,,
88,0.733333,-972.0849,314.236542,1516.252686,-1287.795898,330.801178,1536.198242,-1132.871216,1201.462158,1430.888306,-1133.494385,1194.622559,1682.935669,,,,,,,,,,,,,,,,,,,
89,0.741667,-972.070007,314.230347,1516.226196,-1287.741089,330.81662,1536.281372,-1132.971802,1201.469971,1431.00708,-1133.394897,1194.610229,1683.049438,,,,,,,,,,,,,,,,,,,
90,0.75,-972.05603,314.223877,1516.199585,-1287.684814,330.83194,1536.361572,-1133.076416,1201.47937,1431.122559,-1133.288574,1194.597534,1683.161255,,,,,,,,,,,,,,,,,,,
91,0.758333,-972.042847,314.217102,1516.172852,-1287.627808,330.846985,1536.438477,-1133.18457,1201.489746,1431.234985,-1133.175659,1194.584106,1683.271362,,,,,,,,,,,,,,,,,,,
92,0.766667,-972.030396,314.20993,1516.146362,-1287.570435,330.861694,1536.511841,-1133.295776,1201.500977,1431.344482,-1133.056396,1194.570068,1683.380005,,,,,,,,,,,,,,,,,,,
93,0.775,-972.018494,314.202423,1516.120239,-1287.513672,330.875763,1536.58252,-1133.409302,1201.512573,1431.451294,-1132.931396,1194.555542,1683.487183,,,,,,,,,,,,,,,,,,,
94,0.783333,-972.006897,314.194489,1516.094604,-1287.457764,330.889008,1536.650513,-1133.524536,1201.52417,1431.555786,-1132.801025,1194.540527,1683.593018,,,,,,,,,,,,,,,,,,,
