Format Version,1.22,Take Name,walk straight forward ZY 2019-04-17 09.31.11 AM_007,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-17 10.00.21.041 上午,Total Frames in Take,964,Total Exported Frames,964,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,RTip,RTip,RTip,Trunk Front,Trunk Front,Trunk Front,LTip,LTip,LTip,Trunk Back,Trunk Back,Trunk Back,Unlabeled 1198,Unlabeled 1198,Unlabeled 1198,,,,,,,,,,,,,,,,,,,
,,C3EF0,C3EF0,C3EF0,C3F30,C3F30,C3F30,C3F40,C3F40,C3F40,C40B0,C40B0,C40B0,C40D0,C40D0,C40D0,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
105,0.875,-127.777863,361.148193,74.101051,14.603052,1143.312988,259.669189,147.37442,369.114044,101.631653,42.396873,1107.279907,19.316778,,,,,,,,,,,,,,,,,,,,,,
106,0.883333,-127.785652,361.143829,74.065964,14.530121,1143.312988,259.550598,147.432388,369.066284,101.643822,42.15694,1107.213013,19.181021,,,,,,,,,,,,,,,,,,,,,,
107,0.891667,-127.784805,361.100464,74.030632,14.48553,1143.312744,259.452271,147.456177,369.014984,101.661453,41.984322,1107.166748,19.051373,,,,,,,,,,,,,,,,,,,,,,
108,0.9,-127.762642,361.065643,73.982468,14.440066,1143.315918,259.318878,147.443298,368.930298,101.651802,41.745029,1107.09375,18.908188,,,,,,,,,,,,,,,,,,,,,,
109,0.908333,-127.771629,361.083099,73.960808,14.402775,1143.305786,259.200439,147.44812,368.833435,101.632072,41.525902,1107.023071,18.774569,,,,,,,,,,,,,,,,,,,,,,
110,0.916667,-127.735825,361.084412,73.91362,14.38286,1143.297363,259.09375,147.47171,368.776306,101.624428,41.259743,1106.93457,18.62719,,,,,,,,,,,,,,,,,,,,,,
111,0.925,-127.682434,361.034637,73.889122,14.374558,1143.282959,258.987366,147.506393,368.758698,101.616364,41.018009,1106.866455,18.472136,,,,,,,,,,,,,,,,,,,,,,
112,0.933333,-127.656578,361.034271,73.884781,14.365629,1143.272339,258.881744,147.483902,368.694824,101.558693,40.796078,1106.799683,18.337824,,,,,,,,,,,,,,,,,,,,,,
113,0.941667,-127.604111,361.04541,73.903053,14.346914,1143.266968,258.766663,147.477905,368.656097,101.513458,40.519951,1106.756836,18.189774,,,,,,,,,,,,,,,,,,,,,,
114,0.95,-127.560524,361.055603,73.900246,14.341543,1143.266235,258.674957,147.508453,368.68045,101.490753,40.27562,1106.730957,18.017515,,,,,,,,,,,,,,,,,,,,,,
115,0.958333,-127.556114,361.097137,73.90152,14.330171,1143.270264,258.586151,147.529694,368.670807,101.46907,40.020489,1106.713379,17.865278,,,,,,,,,,,,,,,,,,,,,,
116,0.966667,-127.481339,361.05954,73.861229,14.333332,1143.287964,258.498474,147.863663,369.271027,101.53569,39.798409,1106.677246,17.732307,,,,,,,,,,,,,,,,,,,,,,
117,0.975,-127.500191,361.132385,73.864204,14.318186,1143.3125,258.397675,147.536331,368.648987,101.391029,39.601974,1106.659668,17.594419,,,,,,,,,,,,,,,,,,,,,,
118,0.983333,-127.465729,361.167419,73.873322,14.316012,1143.350586,258.312378,147.562714,368.655792,101.365433,39.421021,1106.656372,17.469965,,,,,,,,,,,,,,,,,,,,,,
119,0.991667,-127.461777,361.207733,73.918694,14.352808,1143.391357,258.253326,147.973022,369.322754,101.508034,39.266586,1106.621826,17.367102,,,,,,,,,,,,,,,,,,,,,,
120,1,-127.458809,361.234314,73.978416,14.346406,1143.433472,258.183105,147.657898,368.71701,101.360146,39.132828,1106.606812,17.278948,,,,,,,,,,,,,,,,,,,,,,
121,1.008333,-127.47657,361.275177,74.061943,14.360804,1143.48291,258.109039,147.691467,368.720367,101.331291,41.78653,1106.585938,16.742863,,,,,,,,,,,,,,,,,,,,,,
122,1.016667,-127.507805,361.313507,74.168831,14.382223,1143.528687,258.062317,147.734085,368.731262,101.332428,41.716755,1106.619385,16.66379,,,,,,,,,,,,,,,,,,,,,,
123,1.025,-127.495468,361.316101,74.250015,14.401244,1143.570557,258.020996,147.769943,368.725067,101.325516,41.655487,1106.641724,16.586117,,,,,,,,,,,,,,,,,,,,,,
124,1.033333,-127.524216,361.3461,74.366249,14.420206,1143.600098,257.98172,147.802292,368.741821,101.273094,41.620106,1106.664429,16.521505,,,,,,,,,,,,,,,,,,,,,,
125,1.041667,-127.462967,361.331268,74.443481,14.457776,1143.621826,257.954742,147.854736,368.768921,101.228119,41.544258,1106.668579,16.475088,,,,,,,,,,,,,,,,,,,,,,
126,1.05,-127.424286,361.311127,74.513695,14.494358,1143.640381,257.937408,147.893112,368.759216,101.141121,41.518703,1106.672363,16.439653,,,,,,,,,,,,,,,,,,,,,,
127,1.058333,-127.410751,361.319305,74.599068,14.52673,1143.651611,257.924469,148.369568,369.488586,101.226089,41.464916,1106.665161,16.406752,,,,,,,,,,,,,,,,,,,,,,
128,1.066667,-127.343956,361.314056,74.659668,14.549095,1143.654053,257.909851,147.962296,368.813965,100.947441,41.454369,1106.681152,16.378731,,,,,,,,,,,,,,,,,,,,,,
129,1.075,-127.351898,361.388123,74.745865,14.597558,1143.652588,257.929901,148.468964,369.568787,101.062233,41.434975,1106.658936,16.353107,,,,,,,,,,,,,,,,,,,,,,
130,1.083333,-127.291412,361.339081,74.787613,14.61435,1143.651978,257.945068,148.053299,368.866364,100.778725,41.398666,1106.62793,16.346478,,,,,,,,,,,,,,,,,,,,,,
131,1.091667,-127.253998,361.31134,74.822571,14.661637,1143.641113,257.961273,148.047668,368.859314,100.703476,41.372768,1106.595337,16.341425,,,,,,,,,,,,,,,,,,,,,,
132,1.1,-127.215775,361.30072,74.877907,14.706758,1143.622559,257.97464,148.080154,368.875824,100.61219,41.325943,1106.54541,16.33428,,,,,,,,,,,,,,,,,,,,,,
133,1.108333,-127.172707,361.279694,74.902184,14.723573,1143.610962,257.994781,148.116821,368.911285,100.572792,41.286266,1106.506348,16.332909,,,,,,,,,,,,,,,,,,,,,,
134,1.116667,-127.156433,361.292633,74.932014,14.76172,1143.571289,258.011963,148.628494,369.652588,100.706963,41.254528,1106.491821,16.336515,,,,,,,,,,,,,,,,,,,,,,
135,1.125,-127.127304,361.245392,74.938156,14.790843,1143.552979,258.012299,148.173004,368.902222,100.451889,41.214725,1106.46936,16.348101,,,,,,,,,,,,,,,,,,,,,,
136,1.133333,-127.135765,361.280334,74.942238,14.827268,1143.532959,258.031281,148.230133,368.929871,100.421005,41.238003,1106.473999,16.349428,,,,,,,,,,,,,,,,,,,,,,
137,1.141667,-127.162354,361.296661,74.951065,14.853433,1143.501221,258.041199,148.707932,369.651154,100.626801,41.21484,1106.461792,16.366013,,,,,,,,,,,,,,,,,,,,,,
138,1.15,-127.133545,361.284637,74.949829,14.88452,1143.495239,258.064911,148.746552,369.663452,100.645767,41.161835,1106.438843,16.382448,,,,,,,,,,,,,,,,,,,,,,
139,1.158333,-127.179474,361.303864,74.978867,14.90173,1143.482056,258.093719,148.722717,369.611115,100.667191,41.162842,1106.437622,16.401104,,,,,,,,,,,,,,,,,,,,,,
140,1.166667,-127.225098,361.332825,74.991959,14.926734,1143.456909,258.124481,148.310181,368.88446,100.510788,41.112541,1106.424072,16.447439,,,,,,,,,,,,,,,,,,,,,,
141,1.175,-127.225174,361.352356,75.012428,14.946874,1143.450195,258.168274,148.323303,368.85257,100.538376,41.109085,1106.427612,16.483545,,,,,,,,,,,,,,,,,,,,,,
142,1.183333,-127.19709,361.330902,74.994339,14.980844,1143.437866,258.214905,148.793106,369.586151,100.766411,41.10247,1106.463135,16.51758,,,,,,,,,,,,,,,,,,,,,,
143,1.191667,-127.230125,361.389282,75.025604,14.977664,1143.428711,258.256744,148.367386,368.874084,100.57003,41.134708,1106.479858,16.564056,,,,,,,,,,,,,,,,,,,,,,
144,1.2,-127.246094,361.424988,75.043205,14.990408,1143.414795,258.29425,148.360611,368.850891,100.546562,41.137115,1106.505249,16.60648,,,,,,,,,,,,,,,,,,,,,,
145,1.208333,-127.210556,361.42099,75.026436,15.042262,1143.407715,258.350281,148.3694,368.883698,100.531746,41.183918,1106.566162,16.644836,,,,,,,,,,,,,,,,,,,,,,
146,1.216667,-127.19841,361.426575,75.020752,15.0537,1143.389771,258.403534,148.867569,369.627625,100.748451,41.191666,1106.582397,16.691,,,,,,,,,,,,,,,,,,,,,,
147,1.225,-127.201782,361.436096,75.031815,15.060182,1143.384155,258.455139,148.355453,368.487762,100.553238,41.206135,1106.615723,16.751081,,,,,,,,,,,,,,,,,,,,,,
148,1.233333,-127.165199,361.421906,75.049133,15.064715,1143.382813,258.503632,148.354202,368.502258,100.515472,41.258678,1106.665527,16.817608,,,,,,,,,,,,,,,,,,,,,,
149,1.241667,-127.1493,361.412354,75.067909,15.074823,1143.371948,258.569702,148.359756,368.506561,100.510391,41.273117,1106.698853,16.853191,,,,,,,,,,,,,,,,,,,,,,
150,1.25,-127.153992,361.396606,75.106018,15.085157,1143.360107,258.632568,148.366119,368.482239,100.485458,41.270493,1106.703491,16.925694,,,,,,,,,,,,,,,,,,,,,,
151,1.258333,-127.188164,361.425446,75.127724,15.099851,1143.36084,258.701965,148.389282,368.495789,100.489777,41.255035,1106.695923,17.005459,,,,,,,,,,,,,,,,,,,,,,
152,1.266667,-127.192688,361.413208,75.123741,15.104306,1143.334229,258.746155,148.446808,368.92688,100.461952,41.23172,1106.705322,17.094404,,,,,,,,,,,,,,,,,,,,,,
153,1.275,-127.208961,361.396393,75.121918,15.102506,1143.29895,258.774963,148.960556,369.687256,100.677185,41.199448,1106.696777,17.161108,,,,,,,,,,,,,,,,,,,,,,
154,1.283333,-127.220093,361.415131,75.104553,15.121008,1143.286255,258.828308,148.419861,368.497681,100.460342,41.165157,1106.72522,17.249256,,,,,,,,,,,,,,,,,,,,,,
155,1.291667,-127.270103,361.497711,75.119682,15.113247,1143.246338,258.861298,148.421387,368.474854,100.392212,41.150517,1106.731079,17.32514,,,,,,,,,,,,,,,,,,,,,,
156,1.3,-127.260208,361.531433,75.113861,15.107213,1143.21814,258.911316,148.458496,368.518738,100.345993,41.169682,1106.736206,17.373055,,,,,,,,,,,,,,,,,,,,,,
157,1.308333,-127.270729,361.532074,75.089684,15.107371,1143.205688,258.953156,149.012268,369.7388,100.465431,41.147804,1106.755493,17.434418,,,,,,,,,,,,,,,,,,,,,,
158,1.316667,-127.267853,361.570648,75.100349,15.087676,1143.19043,258.994385,148.559067,369.016022,100.193497,41.192726,1106.741821,17.472528,,,,,,,,,,,,,,,,,,,,,,
159,1.325,-127.267944,361.618317,75.096779,15.070817,1143.178345,259.038513,149.110214,369.819672,100.395294,41.192451,1106.735718,17.527439,,,,,,,,,,,,,,,,,,,,,,
160,1.333333,-127.212463,361.565918,75.057144,15.055601,1143.172729,259.069824,148.559097,368.604645,100.15303,41.188747,1106.710571,17.567106,,,,,,,,,,,,,,,,,,,,,,
161,1.341667,-127.158958,361.580872,75.02771,15.048018,1143.164795,259.107056,149.151718,369.823334,100.321945,41.18441,1106.682861,17.615929,,,,,,,,,,,,,,,,,,,,,,
162,1.35,-127.152039,361.6073,75.008545,15.029203,1143.168213,259.151184,149.199936,369.842896,100.287018,41.205891,1106.652466,17.643385,,,,,,,,,,,,,,,,,,,,,,
163,1.358333,-127.057297,361.625488,74.963837,15.053848,1143.155762,259.199951,148.762009,369.066803,100.026291,41.208431,1106.624512,17.698488,,,,,,,,,,,,,,,,,,,,,,
164,1.366667,-127.035828,361.609589,74.919708,15.040793,1143.140137,259.227539,149.293198,369.86087,100.250168,41.224392,1106.595581,17.733297,,,,,,,,,,,,,,,,,,,,,,
165,1.375,-126.967636,361.625214,74.900101,15.045783,1143.12207,259.261475,149.322693,369.860321,100.222633,41.259201,1106.573486,17.77479,,,,,,,,,,,,,,,,,,,,,,
166,1.383333,-126.930389,361.604401,74.886612,15.047085,1143.111694,259.298553,148.834396,369.091156,99.96151,41.256981,1106.558594,17.799906,,,,,,,,,,,,,,,,,,,,,,
167,1.391667,-126.874123,361.635773,74.898346,15.067332,1143.102539,259.310333,148.784836,368.645508,100.010422,41.281849,1106.546387,17.831728,,,,,,,,,,,,,,,,,,,,,,
168,1.4,-126.86554,361.653809,74.92437,15.063972,1143.063965,259.314331,149.403107,369.858429,100.221062,41.299255,1106.521729,17.858685,,,,,,,,,,,,,,,,,,,,,,
169,1.408333,-126.799431,361.673309,74.947029,15.090421,1143.064697,259.324188,149.461807,369.933716,100.258347,41.316269,1106.525635,17.864294,,,,,,,,,,,,,,,,,,,,,,
170,1.416667,-126.769585,361.692352,74.970001,15.097755,1143.047241,259.314087,148.854309,368.677185,100.043427,41.318058,1106.500244,17.868109,,,,,,,,,,,,,,,,,,,,,,
171,1.425,-126.761902,361.703857,75.013878,15.107932,1143.048218,259.313202,148.873611,368.690155,100.073402,41.298302,1106.504395,17.8736,,,,,,,,,,,,,,,,,,,,,,
172,1.433333,-126.731621,361.723663,75.044174,15.125063,1143.033325,259.294006,149.520203,369.955261,100.334015,41.324451,1106.497681,17.864428,,,,,,,,,,,,,,,,,,,,,,
173,1.441667,-126.690773,361.731476,75.100067,15.138348,1143.050781,259.289673,148.919601,368.692719,100.154205,41.364254,1106.504761,17.859041,,,,,,,,,,,,,,,,,,,,,,
174,1.45,-126.696198,361.773193,75.164261,15.175242,1143.058716,259.28479,149.57782,369.990753,100.450752,41.353451,1106.483032,17.866827,,,,,,,,,,,,,,,,,,,,,,
175,1.458333,-126.707497,361.81012,75.232307,15.182636,1143.058228,259.25885,149.587479,369.988403,100.49118,41.347622,1106.446289,17.865345,,,,,,,,,,,,,,,,,,,,,,
176,1.466667,-126.658989,361.801605,75.287842,15.212209,1143.082642,259.238251,149.595291,369.993225,100.557068,41.34938,1106.445068,17.848379,,,,,,,,,,,,,,,,,,,,,,
177,1.475,-126.649124,361.821777,75.35453,15.227189,1143.106567,259.213257,149.043488,369.166168,100.299324,41.362598,1106.430298,17.823771,,,,,,,,,,,,,,,,,,,,,,
178,1.483333,-126.633957,361.825989,75.399559,15.252076,1143.135254,259.184479,148.963226,368.735718,100.373863,41.348724,1106.41333,17.798229,,,,,,,,,,,,,,,,,,,,,,
179,1.491667,-126.605675,361.805542,75.464256,15.266222,1143.148438,259.163544,148.967834,368.743256,100.408737,41.325153,1106.385986,17.788008,,,,,,,,,,,,,,,,,,,,,,
180,1.5,-126.550125,361.77243,75.503639,15.282872,1143.172974,259.135468,148.934769,368.746338,100.44796,41.333393,1106.353882,17.772175,,,,,,,,,,,,,,,,,,,,,,
181,1.508333,-126.545441,361.789978,75.563286,15.291663,1143.19104,259.093781,148.912994,368.726593,100.46669,41.27808,1106.309937,17.741949,,,,,,,,,,,,,,,,,,,,,,
182,1.516667,-126.542793,361.777405,75.612183,15.286773,1143.197388,259.053345,148.906998,368.6987,100.516731,41.269779,1106.259766,17.71196,,,,,,,,,,,,,,,,,,,,,,
183,1.525,-126.463203,361.724609,75.628998,15.290965,1143.202515,259.019012,148.976578,369.136658,100.506462,41.262493,1106.232056,17.670818,,,,,,,,,,,,,,,,,,,,,,
184,1.533333,-126.474586,361.720276,75.677002,15.269722,1143.207397,258.960114,148.95929,369.107178,100.520874,41.265018,1106.183228,17.639317,,,,,,,,,,,,,,,,,,,,,,
185,1.541667,-126.485138,361.719818,75.678986,15.276511,1143.194092,258.921539,148.975174,369.120911,100.563522,41.235207,1106.154907,17.589621,,,,,,,,,,,,,,,,,,,,,,
186,1.55,-126.455482,361.67868,75.676079,15.243044,1143.181274,258.85379,148.850876,368.649628,100.624123,41.190571,1106.083984,17.550192,,,,,,,,,,,,,,,,,,,,,,
187,1.558333,-126.481621,361.648804,75.660202,15.236138,1143.171143,258.803619,148.871338,368.642548,100.643585,41.173965,1106.034912,17.505735,,,,,,,,,,,,,,,,,,,,,,
188,1.566667,-126.486046,361.632599,75.643127,15.214423,1143.179199,258.743042,148.97435,369.106323,100.654381,41.122131,1106.005371,17.448858,,,,,,,,,,,,,,,,,,,,,,
189,1.575,-126.51387,361.631622,75.624443,15.177933,1143.158081,258.657715,148.858429,368.625458,100.715195,41.101322,1105.9823,17.385342,,,,,,,,,,,,,,,,,,,,,,
190,1.583333,-126.535416,361.597107,75.606201,15.133904,1143.1521,258.594177,148.864319,368.599365,100.742485,41.051731,1105.936768,17.332464,,,,,,,,,,,,,,,,,,,,,,
191,1.591667,-126.58477,361.587524,75.597961,15.068706,1143.15271,258.509521,148.896454,369.025848,100.691483,41.019424,1105.941284,17.249525,,,,,,,,,,,,,,,,,,,,,,
192,1.6,-126.567574,361.541473,75.563728,14.984254,1143.143555,258.434204,148.91069,369.014252,100.706787,40.954521,1105.881958,17.188869,,,,,,,,,,,,,,,,,,,,,,
193,1.608333,-126.609695,361.54953,75.543953,14.925979,1143.14917,258.363068,148.792358,368.568207,100.773582,40.919132,1105.888672,17.128706,,,,,,,,,,,,,,,,,,,,,,
194,1.616667,-126.638519,361.503357,75.501984,14.851774,1143.139893,258.274292,148.842087,368.958984,100.731483,40.862309,1105.844116,17.051579,,,,,,,,,,,,,,,,,,,,,,
195,1.625,-126.644684,361.472046,75.464645,14.755524,1143.136963,258.188416,148.83902,368.977509,100.755684,40.784405,1105.808594,16.988457,,,,,,,,,,,,,,,,,,,,,,
196,1.633333,-126.6875,361.487701,75.421867,14.678615,1143.144531,258.118256,148.782135,368.952454,100.778961,40.752628,1105.786621,16.919651,,,,,,,,,,,,,,,,,,,,,,
197,1.641667,-126.672211,361.408447,75.344292,14.57775,1143.128906,258.018158,148.757996,368.906494,100.798126,40.696896,1105.749634,16.847,,,,,,,,,,,,,,,,,,,,,,
198,1.65,-126.697258,361.420197,75.302902,14.478187,1143.136353,257.920288,148.733475,368.914124,100.828461,40.64127,1105.730469,16.773365,,,,,,,,,,,,,,,,,,,,,,
199,1.658333,-126.723381,361.396332,75.250832,14.377007,1143.126221,257.824738,148.705414,368.898346,100.846657,40.607094,1105.708984,16.686045,,,,,,,,,,,,,,,,,,,,,,
200,1.666667,-126.757622,361.380096,75.208511,14.266093,1143.146606,257.737061,148.680847,368.881714,100.87513,40.497623,1105.670898,16.602806,,,,,,,,,,,,,,,,,,,,,,
201,1.675,-126.768929,361.327484,75.1586,14.153617,1143.154175,257.626862,148.648056,368.876373,100.889046,40.421375,1105.652832,16.511627,,,,,,,,,,,,,,,,,,,,,,
202,1.683333,-126.833527,361.348083,75.116142,14.053837,1143.154541,257.517334,148.656784,368.885254,100.922867,40.378117,1105.632935,16.407326,,,,,,,,,,,,,,,,,,,,,,
203,1.691667,-126.824944,361.305542,75.03154,13.94942,1143.171265,257.423309,148.6091,368.845886,100.932762,40.325314,1105.651001,16.31011,,,,,,,,,,,,,,,,,,,,,,
204,1.7,-126.87825,361.297424,74.946205,13.871471,1143.170654,257.319672,148.576416,368.825439,100.961151,40.259918,1105.623657,16.223482,,,,,,,,,,,,,,,,,,,,,,
205,1.708333,-126.898796,361.285492,74.846626,13.420421,1142.70752,257.178223,148.549377,368.812744,100.997414,40.232712,1105.629028,16.105824,,,,,,,,,,,,,,,,,,,,,,
206,1.716667,-126.903847,361.234314,74.771057,13.375891,1142.923828,256.998535,148.488007,368.767609,101.018013,40.215664,1105.636963,16.005278,,,,,,,,,,,,,,,,,,,,,,
207,1.725,-126.935631,361.194244,74.685547,13.286741,1142.944824,256.879913,148.483841,368.75589,101.047119,40.165833,1105.62439,15.901513,,,,,,,,,,,,,,,,,,,,,,
208,1.733333,-126.980515,361.16861,74.588936,13.19498,1142.956177,256.778198,148.440048,368.753235,101.091118,40.144802,1105.622803,15.814178,,,,,,,,,,,,,,,,,,,,,,
209,1.741667,-127.015617,361.126587,74.485519,13.109674,1142.971436,256.682068,148.411926,368.717346,101.094917,40.132141,1105.626709,15.718401,,,,,,,,,,,,,,,,,,,,,,
210,1.75,-127.075089,361.10907,74.395065,13.300128,1143.239502,256.715668,148.366623,368.692383,101.105682,40.092342,1105.611816,15.626028,,,,,,,,,,,,,,,,,,,,,,
211,1.758333,-127.099693,361.092651,74.291405,13.227635,1143.25647,256.645782,148.34053,368.668915,101.13385,40.073433,1105.593384,15.542537,,,,,,,,,,,,,,,,,,,,,,
212,1.766667,-127.155602,361.053223,74.210884,13.165503,1143.279907,256.57132,148.292465,368.641968,101.15123,40.045364,1105.584595,15.466586,,,,,,,,,,,,,,,,,,,,,,
213,1.775,-127.22419,361.055023,74.128761,13.073813,1143.283081,256.496735,148.262878,368.617249,101.145912,40.037086,1105.571289,15.38118,,,,,,,,,,,,,,,,,,,,,,
214,1.783333,-127.246078,360.993073,74.030228,12.995666,1143.289917,256.439392,148.234253,368.586853,101.162682,40.032528,1105.558716,15.310518,,,,,,,,,,,,,,,,,,,,,,
215,1.791667,-127.270576,360.957703,73.937759,12.90969,1143.303467,256.369446,148.201859,368.578949,101.15329,40.045963,1105.568604,15.22655,,,,,,,,,,,,,,,,,,,,,,
216,1.8,-127.287254,360.916321,73.803703,12.831886,1143.305176,256.312927,148.176804,368.558289,101.105469,40.114128,1105.570923,15.130348,,,,,,,,,,,,,,,,,,,,,,
217,1.808333,-127.335785,360.898468,73.69976,12.754662,1143.325928,256.245178,148.162689,368.537048,101.112656,40.12104,1105.558594,15.060015,,,,,,,,,,,,,,,,,,,,,,
218,1.816667,-127.393456,360.917908,73.590706,12.679653,1143.337646,256.182007,148.141586,368.506531,101.075043,40.148586,1105.562256,14.979065,,,,,,,,,,,,,,,,,,,,,,
219,1.825,-127.415833,360.888184,73.463219,12.582271,1143.355469,256.122009,148.136169,368.505188,101.035309,40.145485,1105.561279,14.912218,,,,,,,,,,,,,,,,,,,,,,
220,1.833333,-127.433762,360.868347,73.342186,12.479723,1143.365601,256.063538,148.083496,368.477661,100.968781,40.050751,1105.517334,14.875412,,,,,,,,,,,,,,,,,,,,,,
221,1.841667,-127.449837,360.836151,73.216789,12.348304,1143.39624,256.014099,148.097488,368.484619,100.922112,39.983414,1105.493286,14.840491,,,,,,,,,,,,,,,,,,,,,,
222,1.85,-127.476898,360.80014,73.081352,12.231064,1143.420776,255.969131,148.06427,368.46582,100.886307,39.88512,1105.48645,14.809937,,,,,,,,,,,,,,,,,,,,,,
223,1.858333,-127.445641,360.701019,72.92852,12.096048,1143.452515,255.914185,148.064697,368.440796,100.843735,39.791039,1105.460815,14.794536,,,,,,,,,,,,,,,,,,,,,,
224,1.866667,-127.456429,360.677734,72.799301,11.951953,1143.470459,255.889389,148.051468,368.426819,100.809151,39.782532,1105.465942,14.791369,,,,,,,,,,,,,,,,,,,,,,
225,1.875,-127.463577,360.68576,72.697884,11.807227,1143.503174,255.832458,148.03746,368.42218,100.764618,39.741806,1105.463989,14.786154,,,,,,,,,,,,,,,,,,,,,,
226,1.883333,-127.468575,360.621704,72.588539,11.695155,1143.508545,255.794998,148.014618,368.384491,100.737785,39.759556,1105.483398,14.775417,,,,,,,,,,,,,,,,,,,,,,
227,1.891667,-127.496094,360.622192,72.463249,11.557367,1143.536377,255.743683,148.014832,368.358185,100.738167,39.730431,1105.49585,14.763967,,,,,,,,,,,,,,,,,,,,,,
228,1.9,-127.492355,360.593964,72.361969,11.434093,1143.546265,255.701569,148.018723,368.325592,100.723694,39.782227,1105.522217,14.749378,,,,,,,,,,,,,,,,,,,,,,
229,1.908333,-127.479729,360.589722,72.236855,11.279619,1143.577515,255.663818,148.010681,368.328003,100.71035,39.719753,1105.533813,14.76042,,,,,,,,,,,,,,,,,,,,,,
230,1.916667,-127.476257,360.550415,72.12204,11.153187,1143.597778,255.632996,148.018707,368.316376,100.663864,39.714508,1105.577759,14.75925,,,,,,,,,,,,,,,,,,,,,,
231,1.925,-127.474319,360.537781,72.019119,11.031407,1143.608887,255.600952,148.0233,368.311279,100.667183,39.686516,1105.603516,14.747962,,,,,,,,,,,,,,,,,,,,,,
232,1.933333,-127.48127,360.524048,71.913857,10.900081,1143.642212,255.601791,148.021011,368.303406,100.637146,39.623611,1105.626831,14.760919,,,,,,,,,,,,,,,,,,,,,,
233,1.941667,-127.460632,360.489655,71.784286,10.800818,1143.680542,255.583969,148.005081,368.287476,100.609375,39.620304,1105.674316,14.769755,,,,,,,,,,,,,,,,,,,,,,
234,1.95,-127.421036,360.443665,71.636169,10.648515,1143.691772,255.581223,148.002914,368.287537,100.579811,39.559097,1105.703491,14.767543,,,,,,,,,,,,,,,,,,,,,,
235,1.958333,-127.399918,360.399658,71.499168,10.545789,1143.719727,255.571121,148.007324,368.276581,100.548943,39.556198,1105.752319,14.77389,,,,,,,,,,,,,,,,,,,,,,
236,1.966667,-127.34671,360.391022,71.366745,10.431254,1143.73291,255.577682,148.024704,368.274536,100.507996,39.497784,1105.791626,14.774673,,,,,,,,,,,,,,,,,,,,,,
237,1.975,-127.324448,360.39856,71.251953,10.295788,1143.745972,255.565262,147.999237,368.261353,100.487579,39.48336,1105.838135,14.793515,,,,,,,,,,,,,,,,,,,,,,
238,1.983333,-127.295479,360.371887,71.13269,10.1776,1143.76709,255.580002,147.992783,368.236328,100.435852,39.436222,1105.859863,14.809497,,,,,,,,,,,,,,,,,,,,,,
239,1.991667,-127.321037,360.427246,71.048584,9.745205,1143.524048,255.467468,147.980301,368.238739,100.422943,39.426983,1105.921631,14.829665,,,,,,,,,,,,,,,,,,,,,,
240,2,-127.299744,360.420715,70.957855,9.608521,1143.537354,255.468521,148.00293,368.233948,100.413574,39.367161,1105.950684,14.819942,,,,,,,,,,,,,,,,,,,,,,
241,2.008333,-127.284203,360.405151,70.899643,9.488144,1143.552246,255.481781,148.022629,368.246124,100.412209,39.348522,1106.012451,14.818639,,,,,,,,,,,,,,,,,,,,,,
242,2.016667,-127.284286,360.413116,70.848442,9.354479,1143.557251,255.484039,148.020477,368.216125,100.399117,39.290867,1106.040039,14.823496,,,,,,,,,,,,,,,,,,,,,,
243,2.025,-127.251671,360.374634,70.791344,9.239865,1143.557983,255.495941,148.030365,368.208862,100.381508,39.246746,1106.072144,14.820568,,,,,,,,,,,,,,,,,,,,,,
244,2.033333,-127.261223,360.371124,70.750771,9.100814,1143.557251,255.494476,148.025513,368.173981,100.36071,39.180099,1106.116699,14.808782,,,,,,,,,,,,,,,,,,,,,,
245,2.041667,-127.277267,360.375244,70.720718,8.986093,1143.55188,255.490097,148.033691,368.148712,100.352486,39.08342,1106.131226,14.801055,,,,,,,,,,,,,,,,,,,,,,
246,2.05,-127.280205,360.379517,70.666191,8.871494,1143.553833,255.499298,148.023941,368.138153,100.323723,39.015881,1106.21228,14.795162,,,,,,,,,,,,,,,,,,,,,,
247,2.058333,-127.264587,360.35791,70.610344,8.748511,1143.547607,255.503296,148.026672,368.117249,100.292885,38.921013,1106.251709,14.814146,,,,,,,,,,,,,,,,,,,,,,
248,2.066667,-127.298576,360.374268,70.569611,8.946046,1143.804932,255.65654,148.017563,368.103119,100.228004,38.863071,1106.340942,14.845438,,,,,,,,,,,,,,,,,,,,,,
249,2.075,-127.288025,360.354889,70.527344,8.866214,1143.828857,255.689804,147.979996,368.09491,100.198029,38.759514,1106.419678,14.862314,,,,,,,,,,,,,,,,,,,,,,
250,2.083333,-127.308327,360.368164,70.489891,8.753104,1143.84314,255.713074,147.997925,368.096161,100.185631,38.738079,1106.511108,14.881224,,,,,,,,,,,,,,,,,,,,,,
