Format Version,1.22,Take Name,Walk straight forward LJL 2019-04-16 07.49.43 PM,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-16 07.50.41.134 下午,Total Frames in Take,801,Total Exported Frames,801,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,RTip,RTip,RTip,LTip,LTip,LTip,Trunk Front,Trunk Front,Trunk Front,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,CA050,CA050,CA050,CA180,CA180,CA180,CA3B0,CA3B0,CA3B0,CA400,CA400,CA400,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
90,0.75,-163.531982,324.948944,92.669525,145.789551,334.619324,124.134048,-25.346752,1187.282837,288.17865,-34.794571,1202.352905,38.041718,,,,,,,,,,,,,,,,,,,
91,0.758333,-163.613129,324.848572,92.762848,145.190643,336.039551,129.996002,-25.739235,1186.937744,289.853455,-35.220066,1202.23938,39.762962,,,,,,,,,,,,,,,,,,,
92,0.766667,-163.667252,324.767395,92.875717,144.5569,337.457581,135.976639,-26.096033,1186.605469,291.57901,-35.612698,1202.135376,41.535976,,,,,,,,,,,,,,,,,,,
93,0.775,-163.695145,324.702789,93.013466,143.892426,338.848022,142.066589,-26.421139,1186.288208,293.359741,-35.973801,1202.043579,43.364086,,,,,,,,,,,,,,,,,,,
94,0.783333,-163.697372,324.652435,93.180916,143.203583,340.185883,148.25676,-26.718266,1185.986938,295.19989,-36.305191,1201.966309,45.250416,,,,,,,,,,,,,,,,,,,
95,0.791667,-163.674454,324.614197,93.38208,142.49855,341.447144,154.538315,-26.990719,1185.701782,297.103302,-36.608944,1201.905029,47.197933,,,,,,,,,,,,,,,,,,,
96,0.8,-163.626846,324.586121,93.620064,141.786453,342.609833,160.902649,-27.241268,1185.431641,299.072968,-36.887058,1201.860352,49.209324,,,,,,,,,,,,,,,,,,,
97,0.808333,-163.555267,324.566315,93.897179,141.076508,343.654816,167.341858,-27.47197,1185.174316,301.110962,-37.141289,1201.831665,51.286911,,,,,,,,,,,,,,,,,,,
98,0.816667,-163.46077,324.552826,94.215118,140.376877,344.566681,173.849548,-27.684134,1184.92688,303.218201,-37.373318,1201.817017,53.432617,,,,,,,,,,,,,,,,,,,
99,0.825,-163.344818,324.54361,94.575005,139.694153,345.333649,180.421265,-27.878452,1184.684937,305.394623,-37.584743,1201.813477,55.647816,,,,,,,,,,,,,,,,,,,
100,0.833333,-163.209198,324.536194,94.977249,139.033356,345.947632,187.054657,-28.055119,1184.443604,307.63913,-37.776833,1201.816772,57.933125,,,,,,,,,,,,,,,,,,,
101,0.841667,-163.056107,324.527924,95.42131,138.398453,346.404144,193.749191,-28.213772,1184.196899,309.950256,-37.950333,1201.822754,60.288326,,,,,,,,,,,,,,,,,,,
102,0.85,-162.888062,324.5159,95.905449,137.793137,346.701904,200.505417,-28.353428,1183.939331,312.326569,-38.10564,1201.826538,62.712467,,,,,,,,,,,,,,,,,,,
103,0.858333,-162.708145,324.497772,96.427071,137.221497,346.84256,207.324524,-28.472605,1183.665039,314.766693,-38.242943,1201.823608,65.203972,,,,,,,,,,,,,,,,,,,
104,0.866667,-162.52005,324.471741,96.983253,136.688416,346.830078,214.207748,-28.569447,1183.369019,317.269379,-38.362301,1201.809204,67.760742,,,,,,,,,,,,,,,,,,,
105,0.875,-162.327713,324.437164,97.571243,136.19986,346.670319,221.156387,-28.641766,1183.046997,319.833527,-38.463612,1201.779541,70.38044,,,,,,,,,,,,,,,,,,,
106,0.883333,-162.134613,324.393707,98.188683,135.762863,346.371155,228.171631,-28.687067,1182.694946,322.458282,-38.546669,1201.730591,73.060829,,,,,,,,,,,,,,,,,,,
107,0.891667,-161.943436,324.341248,98.833954,135.384872,345.941681,235.254333,-28.702703,1182.310181,325.143433,-38.611237,1201.659058,75.800293,,,,,,,,,,,,,,,,,,,
108,0.9,-161.755936,324.279755,99.506706,135.073166,345.392212,242.404846,-28.686029,1181.890625,327.888947,-38.657036,1201.561523,78.598114,,,,,,,,,,,,,,,,,,,
109,0.908333,-161.573196,324.209839,100.207939,134.834412,344.733795,249.622543,-28.634542,1181.435181,330.695435,-38.683708,1201.434692,81.454643,,,,,,,,,,,,,,,,,,,
110,0.916667,-161.395569,324.13269,100.939835,134.674225,343.978271,256.905518,-28.546101,1180.94397,333.563873,-38.69075,1201.275879,84.371117,,,,,,,,,,,,,,,,,,,
111,0.925,-161.222794,324.049957,101.705376,134.596939,343.138428,264.250427,-28.419121,1180.418091,336.495514,-38.677307,1201.082642,87.349586,,,,,,,,,,,,,,,,,,,
112,0.933333,-161.054108,323.963654,102.508034,134.605118,342.227783,271.65213,-28.252537,1179.859497,339.491974,-38.642162,1200.853149,90.392593,,,,,,,,,,,,,,,,,,,
113,0.941667,-160.888138,323.875885,103.351181,134.699188,341.260376,279.103668,-28.045662,1179.270996,342.554993,-38.583916,1200.586548,93.502968,,,,,,,,,,,,,,,,,,,
114,0.95,-160.723007,323.788605,104.23774,134.877548,340.250092,286.595917,-27.798149,1178.655762,345.686676,-38.501102,1200.282104,96.683601,,,,,,,,,,,,,,,,,,,
115,0.958333,-160.556595,323.703918,105.170258,135.136765,339.210449,294.117584,-27.509996,1178.017456,348.889099,-38.392155,1199.939575,99.937317,,,,,,,,,,,,,,,,,,,
116,0.966667,-160.386581,323.623779,106.151314,135.471817,338.154236,301.655121,-27.181429,1177.359985,352.16452,-38.255505,1199.559326,103.266846,,,,,,,,,,,,,,,,,,,
117,0.975,-160.21019,323.549805,107.18396,135.87619,337.093384,309.193329,-26.812696,1176.68689,355.515137,-38.089581,1199.141724,106.674652,,,,,,,,,,,,,,,,,,,
