Format Version,1.22,Take Name,Turn right 90 2019-04-15 07.41.59 PM,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-15 07.42.26.780 下午,Total Frames in Take,959,Total Exported Frames,959,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,RTip,RTip,RTip,Trunk Back,Trunk Back,Trunk Back,Trunk Front,Trunk Front,Trunk Front,LTip,LTip,LTip,,,,,,,,,,,,,,,,,,,
,,C85D0,C85D0,C85D0,C85F0,C85F0,C85F0,C8620,C8620,C8620,C8630,C8630,C8630,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
86,0.716667,1060.988159,334.401825,1327.259155,1237.206299,1299.09436,1223.889526,1217.301514,1291.732788,1459.112915,1376.863037,349.91571,1289.384888,,,,,,,,,,,,,,,,,,,
87,0.725,1060.843628,334.361725,1327.147705,1236.764648,1299.202637,1224.167358,1216.831909,1291.682617,1459.361572,1376.703735,349.99704,1289.436035,,,,,,,,,,,,,,,,,,,
88,0.733333,1060.70105,334.323792,1327.038818,1236.329346,1299.306519,1224.44104,1216.375732,1291.625488,1459.602173,1376.549805,350.077972,1289.499512,,,,,,,,,,,,,,,,,,,
89,0.741667,1060.561523,334.288269,1326.932129,1235.901611,1299.405273,1224.710083,1215.934692,1291.563477,1459.835693,1376.39978,350.15802,1289.574219,,,,,,,,,,,,,,,,,,,
90,0.75,1060.426147,334.255249,1326.827515,1235.4823,1299.498291,1224.973999,1215.51001,1291.498535,1460.06311,1376.252563,350.236603,1289.658813,,,,,,,,,,,,,,,,,,,
91,0.758333,1060.295654,334.224762,1326.725098,1235.072266,1299.584961,1225.232544,1215.102905,1291.431885,1460.284668,1376.107178,350.313477,1289.751831,,,,,,,,,,,,,,,,,,,
92,0.766667,1060.170776,334.196777,1326.625366,1234.671875,1299.664551,1225.48584,1214.713989,1291.364624,1460.500854,1375.963013,350.388489,1289.852539,,,,,,,,,,,,,,,,,,,
93,0.775,1060.051636,334.171234,1326.529175,1234.281128,1299.736206,1225.733765,1214.34375,1291.297607,1460.711792,1375.819336,350.461548,1289.959717,,,,,,,,,,,,,,,,,,,
94,0.783333,1059.93811,334.14801,1326.43811,1233.900757,1299.799683,1225.976929,1213.993164,1291.231812,1460.918701,1375.676392,350.532562,1290.072754,,,,,,,,,,,,,,,,,,,
95,0.791667,1059.829712,334.127045,1326.354004,1233.531128,1299.854858,1226.216064,1213.662476,1291.168945,1461.122559,1375.534546,350.60144,1290.191284,,,,,,,,,,,,,,,,,,,
96,0.8,1059.725952,334.108246,1326.278809,1233.172974,1299.901855,1226.45166,1213.351807,1291.110229,1461.325073,1375.394287,350.668152,1290.314819,,,,,,,,,,,,,,,,,,,
97,0.808333,1059.626221,334.091522,1326.213867,1232.827759,1299.940918,1226.684326,1213.061035,1291.056274,1461.526611,1375.256836,350.732666,1290.442749,,,,,,,,,,,,,,,,,,,
98,0.816667,1059.529663,334.076843,1326.160278,1232.496216,1299.972656,1226.914795,1212.789185,1291.005005,1461.725952,1375.123413,350.795044,1290.575317,,,,,,,,,,,,,,,,,,,
99,0.825,1059.435669,334.064117,1326.118408,1232.179077,1299.997192,1227.143433,1212.533936,1290.952393,1461.920288,1374.994995,350.855469,1290.712402,,,,,,,,,,,,,,,,,,,
100,0.833333,1059.343994,334.053253,1326.087891,1231.876343,1300.015137,1227.370605,1212.293091,1290.893555,1462.105835,1374.873047,350.914093,1290.854492,,,,,,,,,,,,,,,,,,,
101,0.841667,1059.254028,334.044281,1326.067871,1231.587891,1300.026489,1227.597168,1212.063965,1290.823853,1462.279907,1374.757935,350.971069,1291.002075,,,,,,,,,,,,,,,,,,,
102,0.85,1059.165894,334.03714,1326.057373,1231.312866,1300.032104,1227.822998,1211.844604,1290.740112,1462.440796,1374.64978,351.026337,1291.15564,,,,,,,,,,,,,,,,,,,
103,0.858333,1059.07959,334.031891,1326.055176,1231.050537,1300.032715,1228.048462,1211.633301,1290.641113,1462.588867,1374.54895,351.079498,1291.315796,,,,,,,,,,,,,,,,,,,
