Format Version,1.22,Take Name,Turn left 90 ws 2019-04-15 08.05.32 PM,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-15 08.05.48.300 下午,Total Frames in Take,740,Total Exported Frames,740,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,Trunk Front,Trunk Front,Trunk Front,RTip,RTip,RTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C90F0,C90F0,C90F0,C9110,C9110,C9110,C9120,C9120,C9120,C9160,C9160,C9160,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
117,0.975,-1008.579956,323.591949,1559.832031,-1139.4729,1205.475464,1762.53833,-1306.79187,304.52066,1609.297852,-1158.968018,1196.93396,1501.018921,,,,,,,,,,,,,,,,,,,
118,0.983333,-1008.585449,323.590027,1559.792358,-1139.38855,1205.447144,1762.506958,-1306.781494,304.523621,1609.306763,-1159.181274,1196.956177,1501.045776,,,,,,,,,,,,,,,,,,,
119,0.991667,-1008.59082,323.588684,1559.753784,-1139.30481,1205.420288,1762.479126,-1306.772339,304.526123,1609.317017,-1159.393555,1196.97583,1501.075806,,,,,,,,,,,,,,,,,,,
120,1,-1008.596436,323.587921,1559.715698,-1139.221802,1205.394775,1762.454956,-1306.764282,304.528107,1609.328979,-1159.60437,1196.993164,1501.108398,,,,,,,,,,,,,,,,,,,
121,1.008333,-1008.602173,323.587769,1559.678467,-1139.139648,1205.370605,1762.434326,-1306.757446,304.529541,1609.342529,-1159.813232,1197.008667,1501.143066,,,,,,,,,,,,,,,,,,,
122,1.016667,-1008.608337,323.588257,1559.641602,-1139.058472,1205.347656,1762.41748,-1306.752075,304.530457,1609.35791,-1160.02002,1197.022583,1501.179565,,,,,,,,,,,,,,,,,,,
123,1.025,-1008.614868,323.589325,1559.605591,-1138.978149,1205.32605,1762.404053,-1306.748169,304.530884,1609.375366,-1160.224365,1197.035034,1501.217651,,,,,,,,,,,,,,,,,,,
124,1.033333,-1008.62207,323.590942,1559.57019,-1138.898682,1205.305908,1762.394287,-1306.745728,304.530914,1609.394775,-1160.426514,1197.046631,1501.25708,,,,,,,,,,,,,,,,,,,
125,1.041667,-1008.6297,323.593109,1559.535645,-1138.82019,1205.287231,1762.388062,-1306.744873,304.53064,1609.416138,-1160.626587,1197.057617,1501.298096,,,,,,,,,,,,,,,,,,,
126,1.05,-1008.638,323.595856,1559.501709,-1138.742432,1205.270142,1762.385498,-1306.745117,304.530243,1609.439453,-1160.824951,1197.067993,1501.340698,,,,,,,,,,,,,,,,,,,
127,1.058333,-1008.646973,323.599213,1559.468506,-1138.665405,1205.254639,1762.386353,-1306.74646,304.529755,1609.464355,-1161.021362,1197.078003,1501.385376,,,,,,,,,,,,,,,,,,,
128,1.066667,-1008.656494,323.60321,1559.435913,-1138.588989,1205.240723,1762.390625,-1306.748535,304.529388,1609.490356,-1161.216309,1197.087769,1501.432007,,,,,,,,,,,,,,,,,,,
129,1.075,-1008.666626,323.607849,1559.403809,-1138.513306,1205.228394,1762.398193,-1306.75061,304.529236,1609.516846,-1161.409058,1197.09729,1501.481201,,,,,,,,,,,,,,,,,,,
130,1.083333,-1008.677124,323.613129,1559.37207,-1138.438232,1205.217651,1762.409058,-1306.752808,304.529449,1609.543213,-1161.599243,1197.106323,1501.532837,,,,,,,,,,,,,,,,,,,
131,1.091667,-1008.687988,323.61911,1559.340454,-1138.363892,1205.207764,1762.423218,-1306.754395,304.530121,1609.569214,-1161.786377,1197.11499,1501.586914,,,,,,,,,,,,,,,,,,,
132,1.1,-1008.698914,323.625671,1559.309082,-1138.290405,1205.198853,1762.440552,-1306.755249,304.531281,1609.594482,-1161.969482,1197.122925,1501.643433,,,,,,,,,,,,,,,,,,,
133,1.108333,-1008.710022,323.632874,1559.277832,-1138.21814,1205.190674,1762.461182,-1306.755493,304.532928,1609.618896,-1162.148315,1197.130249,1501.702271,,,,,,,,,,,,,,,,,,,
134,1.116667,-1008.720886,323.640625,1559.247192,-1138.147217,1205.182739,1762.485107,-1306.755127,304.535034,1609.642578,-1162.32251,1197.136719,1501.763306,,,,,,,,,,,,,,,,,,,
135,1.125,-1008.731384,323.648926,1559.216675,-1138.077759,1205.175537,1762.512451,-1306.754272,304.537567,1609.666016,-1162.491943,1197.142334,1501.82666,,,,,,,,,,,,,,,,,,,
136,1.133333,-1008.741272,323.657837,1559.186523,-1138.009888,1205.168579,1762.543213,-1306.752808,304.540436,1609.688965,-1162.656738,1197.146973,1501.892334,,,,,,,,,,,,,,,,,,,
137,1.141667,-1008.750305,323.66745,1559.156982,-1137.943726,1205.162109,1762.577515,-1306.751099,304.543518,1609.711914,-1162.817139,1197.150513,1501.960571,,,,,,,,,,,,,,,,,,,
138,1.15,-1008.758301,323.677795,1559.127808,-1137.879639,1205.15625,1762.615356,-1306.74939,304.546844,1609.734619,-1162.973633,1197.15271,1502.031494,,,,,,,,,,,,,,,,,,,
139,1.158333,-1008.765198,323.689148,1559.099365,-1137.817505,1205.150757,1762.656616,-1306.747437,304.550201,1609.757446,-1163.126709,1197.153687,1502.105347,,,,,,,,,,,,,,,,,,,
140,1.166667,-1008.770691,323.701508,1559.071167,-1137.757568,1205.145996,1762.701172,-1306.745239,304.553589,1609.780273,-1163.276611,1197.153076,1502.182495,,,,,,,,,,,,,,,,,,,
141,1.175,-1008.774902,323.715057,1559.043457,-1137.699829,1205.141846,1762.749146,-1306.742798,304.556976,1609.803223,-1163.424072,1197.151123,1502.262817,,,,,,,,,,,,,,,,,,,
142,1.183333,-1008.777588,323.729828,1559.016113,-1137.644287,1205.138672,1762.800415,-1306.73999,304.560272,1609.82605,-1163.568604,1197.147583,1502.346191,,,,,,,,,,,,,,,,,,,
143,1.191667,-1008.779297,323.745667,1558.989136,-1137.591064,1205.136475,1762.855103,-1306.736572,304.563538,1609.849243,-1163.710571,1197.142822,1502.432251,,,,,,,,,,,,,,,,,,,
144,1.2,-1008.780334,323.762268,1558.962646,-1137.539795,1205.135132,1762.91272,-1306.7323,304.566681,1609.872314,-1163.849365,1197.136841,1502.520508,,,,,,,,,,,,,,,,,,,
145,1.208333,-1008.782043,323.778961,1558.937012,-1137.490356,1205.134644,1762.973389,-1306.727173,304.569824,1609.895752,-1163.984741,1197.130005,1502.61084,,,,,,,,,,,,,,,,,,,
146,1.216667,-1008.78595,323.794769,1558.912354,-1137.442993,1205.135132,1763.036865,-1306.720825,304.572998,1609.919312,-1164.116333,1197.121948,1502.702393,,,,,,,,,,,,,,,,,,,
147,1.225,-1008.793457,323.808868,1558.889282,-1137.397217,1205.136353,1763.102905,-1306.713623,304.576355,1609.943237,-1164.244019,1197.113281,1502.795044,,,,,,,,,,,,,,,,,,,
148,1.233333,-1008.804443,323.821167,1558.867798,-1137.352539,1205.138062,1763.171265,-1306.7052,304.580017,1609.967651,-1164.367676,1197.10376,1502.88855,,,,,,,,,,,,,,,,,,,
149,1.241667,-1008.8172,323.832306,1558.848022,-1137.309082,1205.140381,1763.241699,-1306.695923,304.584015,1609.992676,-1164.487183,1197.093506,1502.982788,,,,,,,,,,,,,,,,,,,
150,1.25,-1008.829346,323.843201,1558.829834,-1137.266357,1205.142822,1763.313721,-1306.685669,304.58844,1610.018433,-1164.603027,1197.08252,1503.077515,,,,,,,,,,,,,,,,,,,
151,1.258333,-1008.839478,323.854614,1558.81311,-1137.224121,1205.145386,1763.387329,-1306.674561,304.593262,1610.045288,-1164.715332,1197.070801,1503.172852,,,,,,,,,,,,,,,,,,,
152,1.266667,-1008.846863,323.867065,1558.797852,-1137.182129,1205.147949,1763.462158,-1306.662964,304.59845,1610.073364,-1164.824341,1197.058716,1503.268677,,,,,,,,,,,,,,,,,,,
153,1.275,-1008.85083,323.880676,1558.78418,-1137.139893,1205.150513,1763.538086,-1306.650391,304.603912,1610.103027,-1164.930298,1197.045898,1503.364746,,,,,,,,,,,,,,,,,,,
154,1.283333,-1008.851501,323.895691,1558.771851,-1137.097656,1205.15271,1763.61499,-1306.637207,304.609467,1610.134644,-1165.033447,1197.032837,1503.46106,,,,,,,,,,,,,,,,,,,
155,1.291667,-1008.849243,323.911957,1558.760986,-1137.054688,1205.154785,1763.692871,-1306.623291,304.614929,1610.168457,-1165.133545,1197.019409,1503.557129,,,,,,,,,,,,,,,,,,,
156,1.3,-1008.844727,323.92926,1558.751465,-1137.01123,1205.156616,1763.771484,-1306.608643,304.620148,1610.204834,-1165.230713,1197.005981,1503.652832,,,,,,,,,,,,,,,,,,,
157,1.308333,-1008.839233,323.947083,1558.743286,-1136.966919,1205.157959,1763.851074,-1306.593262,304.624939,1610.243896,-1165.325195,1196.992676,1503.748047,,,,,,,,,,,,,,,,,,,
158,1.316667,-1008.833618,323.965149,1558.735962,-1136.921997,1205.159058,1763.931274,-1306.577026,304.629242,1610.286011,-1165.417114,1196.979126,1503.842651,,,,,,,,,,,,,,,,,,,
159,1.325,-1008.82843,323.983521,1558.729736,-1136.876343,1205.159912,1764.012085,-1306.560303,304.632935,1610.330933,-1165.50647,1196.965942,1503.936523,,,,,,,,,,,,,,,,,,,
160,1.333333,-1008.822327,324.002563,1558.723999,-1136.830322,1205.160767,1764.09314,-1306.542603,304.635956,1610.379028,-1165.593384,1196.952881,1504.030029,,,,,,,,,,,,,,,,,,,
161,1.341667,-1008.814331,324.02298,1558.718506,-1136.783813,1205.161499,1764.174438,-1306.524414,304.638245,1610.430054,-1165.677979,1196.939819,1504.123291,,,,,,,,,,,,,,,,,,,
162,1.35,-1008.802917,324.045197,1558.713379,-1136.737305,1205.162231,1764.255859,-1306.505371,304.639832,1610.484253,-1165.760254,1196.92688,1504.216553,,,,,,,,,,,,,,,,,,,
163,1.358333,-1008.78833,324.069153,1558.708496,-1136.690918,1205.16333,1764.337036,-1306.485352,304.640656,1610.541504,-1165.840088,1196.91394,1504.309937,,,,,,,,,,,,,,,,,,,
164,1.366667,-1008.772278,324.093933,1558.704712,-1136.644653,1205.164551,1764.418091,-1306.464478,304.640778,1610.602173,-1165.917236,1196.901123,1504.403442,,,,,,,,,,,,,,,,,,,
165,1.375,-1008.757019,324.118408,1558.702271,-1136.598633,1205.16626,1764.499023,-1306.442139,304.640472,1610.666138,-1165.992188,1196.888306,1504.497437,,,,,,,,,,,,,,,,,,,
166,1.383333,-1008.74469,324.141449,1558.701904,-1136.552979,1205.167969,1764.579712,-1306.418213,304.640381,1610.734253,-1166.064209,1196.87561,1504.591553,,,,,,,,,,,,,,,,,,,
167,1.391667,-1008.736267,324.162415,1558.703979,-1136.50769,1205.170044,1764.659912,-1306.391968,304.641388,1610.806641,-1166.133667,1196.862793,1504.685913,,,,,,,,,,,,,,,,,,,
168,1.4,-1008.732178,324.18103,1558.708984,-1136.462891,1205.172241,1764.739746,-1306.363159,304.64386,1610.883789,-1166.199951,1196.849976,1504.780273,,,,,,,,,,,,,,,,,,,
169,1.408333,-1008.732544,324.197083,1558.717285,-1136.418701,1205.174438,1764.819214,-1306.331299,304.647308,1610.96582,-1166.262817,1196.836792,1504.874756,,,,,,,,,,,,,,,,,,,
170,1.416667,-1008.736938,324.21048,1558.728882,-1136.375,1205.176514,1764.898071,-1306.296753,304.650604,1611.052734,-1166.32251,1196.823608,1504.96875,,,,,,,,,,,,,,,,,,,
171,1.425,-1008.745422,324.221039,1558.744385,-1136.331543,1205.178467,1764.976318,-1306.259033,304.653046,1611.144287,-1166.378296,1196.810181,1505.0625,,,,,,,,,,,,,,,,,,,
172,1.433333,-1008.757935,324.228668,1558.764038,-1136.288696,1205.180298,1765.053833,-1306.21875,304.654266,1611.240356,-1166.430298,1196.796631,1505.155273,,,,,,,,,,,,,,,,,,,
173,1.441667,-1008.774414,324.233276,1558.78772,-1136.246094,1205.181885,1765.130493,-1306.175903,304.654175,1611.340454,-1166.479004,1196.783203,1505.246948,,,,,,,,,,,,,,,,,,,
174,1.45,-1008.794922,324.234711,1558.815674,-1136.203735,1205.18335,1765.206299,-1306.131714,304.652954,1611.442993,-1166.524292,1196.769897,1505.337524,,,,,,,,,,,,,,,,,,,
175,1.458333,-1008.81958,324.233093,1558.8479,-1136.161865,1205.185059,1765.281006,-1306.087158,304.651001,1611.546387,-1166.566528,1196.757202,1505.426392,,,,,,,,,,,,,,,,,,,
176,1.466667,-1008.847961,324.228668,1558.884277,-1136.120239,1205.18689,1765.354248,-1306.043579,304.648712,1611.648193,-1166.605957,1196.744751,1505.513794,,,,,,,,,,,,,,,,,,,
177,1.475,-1008.878967,324.222015,1558.924438,-1136.078979,1205.189087,1765.426147,-1306.001587,304.646332,1611.747437,-1166.642944,1196.73291,1505.599609,,,,,,,,,,,,,,,,,,,
178,1.483333,-1008.910645,324.214355,1558.967773,-1136.038086,1205.192017,1765.49646,-1305.960449,304.643921,1611.84436,-1166.677734,1196.721558,1505.68396,,,,,,,,,,,,,,,,,,,
179,1.491667,-1008.940552,324.207062,1559.01355,-1135.997803,1205.195679,1765.56543,-1305.919434,304.641357,1611.940552,-1166.710693,1196.710693,1505.76709,,,,,,,,,,,,,,,,,,,
180,1.5,-1008.966919,324.201233,1559.061157,-1135.958008,1205.200439,1765.63269,-1305.878052,304.638794,1612.035889,-1166.742432,1196.700317,1505.848877,,,,,,,,,,,,,,,,,,,
181,1.508333,-1008.988708,324.19754,1559.109985,-1135.918823,1205.206543,1765.69873,-1305.83728,304.636536,1612.12915,-1166.772949,1196.69043,1505.929321,,,,,,,,,,,,,,,,,,,
182,1.516667,-1009.00592,324.196198,1559.159424,-1135.880615,1205.214355,1765.763428,-1305.797852,304.634949,1612.21936,-1166.802856,1196.68103,1506.008545,,,,,,,,,,,,,,,,,,,
183,1.525,-1009.018799,324.197083,1559.209351,-1135.843262,1205.223877,1765.826538,-1305.76001,304.634247,1612.305664,-1166.832642,1196.672241,1506.086182,,,,,,,,,,,,,,,,,,,
184,1.533333,-1009.027832,324.199951,1559.259399,-1135.807129,1205.235352,1765.888428,-1305.724243,304.634552,1612.388062,-1166.862671,1196.66394,1506.162598,,,,,,,,,,,,,,,,,,,
185,1.541667,-1009.033813,324.204437,1559.309082,-1135.772217,1205.248779,1765.94873,-1305.690552,304.635773,1612.466431,-1166.893555,1196.65625,1506.237549,,,,,,,,,,,,,,,,,,,
186,1.55,-1009.036987,324.210205,1559.358154,-1135.73877,1205.264282,1766.00769,-1305.658691,304.637909,1612.541138,-1166.925903,1196.648804,1506.311035,,,,,,,,,,,,,,,,,,,
187,1.558333,-1009.038086,324.216797,1559.406128,-1135.706909,1205.281616,1766.064941,-1305.628784,304.640839,1612.611938,-1166.959839,1196.641602,1506.383179,,,,,,,,,,,,,,,,,,,
188,1.566667,-1009.037354,324.223846,1559.452881,-1135.676636,1205.300415,1766.120728,-1305.600464,304.644318,1612.678955,-1166.996094,1196.634155,1506.454346,,,,,,,,,,,,,,,,,,,
189,1.575,-1009.035095,324.230927,1559.498047,-1135.648071,1205.320801,1766.174561,-1305.573853,304.648224,1612.74231,-1167.034546,1196.625977,1506.524292,,,,,,,,,,,,,,,,,,,
190,1.583333,-1009.031799,324.237671,1559.541626,-1135.620972,1205.342163,1766.226685,-1305.548462,304.652405,1612.801392,-1167.075439,1196.616821,1506.593506,,,,,,,,,,,,,,,,,,,
191,1.591667,-1009.027222,324.243744,1559.583374,-1135.595337,1205.36438,1766.276855,-1305.52417,304.656677,1612.856689,-1167.118774,1196.606079,1506.661621,,,,,,,,,,,,,,,,,,,
192,1.6,-1009.021973,324.249023,1559.623535,-1135.570923,1205.386719,1766.324951,-1305.500854,304.66095,1612.907837,-1167.164551,1196.593628,1506.728271,,,,,,,,,,,,,,,,,,,
193,1.608333,-1009.015808,324.253418,1559.661743,-1135.547729,1205.409302,1766.370728,-1305.478394,304.665161,1612.955322,-1167.212646,1196.579468,1506.793091,,,,,,,,,,,,,,,,,,,
194,1.616667,-1009.009033,324.256836,1559.698364,-1135.525635,1205.431641,1766.414307,-1305.456787,304.669159,1612.999146,-1167.262695,1196.563354,1506.855225,,,,,,,,,,,,,,,,,,,
195,1.625,-1009.001709,324.259399,1559.733154,-1135.504639,1205.453735,1766.4552,-1305.436035,304.673004,1613.039917,-1167.314453,1196.545776,1506.914185,,,,,,,,,,,,,,,,,,,
196,1.633333,-1008.99408,324.261169,1559.766113,-1135.484619,1205.475708,1766.493652,-1305.415894,304.676636,1613.078247,-1167.367432,1196.526489,1506.96936,,,,,,,,,,,,,,,,,,,
197,1.641667,-1008.986572,324.262268,1559.797607,-1135.465576,1205.497437,1766.529785,-1305.396484,304.680054,1613.114624,-1167.421753,1196.506104,1507.020386,,,,,,,,,,,,,,,,,,,
198,1.65,-1008.979065,324.262878,1559.827271,-1135.447754,1205.519165,1766.563477,-1305.377808,304.68338,1613.149536,-1167.476929,1196.484619,1507.067139,,,,,,,,,,,,,,,,,,,
199,1.658333,-1008.971802,324.263153,1559.855469,-1135.430908,1205.54126,1766.594727,-1305.359985,304.686676,1613.18335,-1167.532837,1196.462158,1507.109497,,,,,,,,,,,,,,,,,,,
200,1.666667,-1008.964783,324.263214,1559.882202,-1135.415039,1205.563843,1766.623779,-1305.343018,304.690033,1613.216675,-1167.589478,1196.438965,1507.147949,,,,,,,,,,,,,,,,,,,
201,1.675,-1008.958008,324.263184,1559.907471,-1135.400024,1205.586914,1766.650269,-1305.326904,304.693573,1613.24939,-1167.646484,1196.415039,1507.182495,,,,,,,,,,,,,,,,,,,
202,1.683333,-1008.951416,324.263184,1559.931519,-1135.386108,1205.610718,1766.674438,-1305.311768,304.697266,1613.28186,-1167.703979,1196.390747,1507.213501,,,,,,,,,,,,,,,,,,,
203,1.691667,-1008.945251,324.263245,1559.954468,-1135.372803,1205.635376,1766.695679,-1305.297607,304.701111,1613.314331,-1167.761719,1196.365967,1507.241089,,,,,,,,,,,,,,,,,,,
204,1.7,-1008.939392,324.263458,1559.976318,-1135.360107,1205.660522,1766.714111,-1305.284302,304.705109,1613.346558,-1167.81958,1196.340942,1507.265625,,,,,,,,,,,,,,,,,,,
205,1.708333,-1008.933899,324.263855,1559.99707,-1135.348022,1205.686157,1766.729614,-1305.271851,304.709167,1613.378662,-1167.877441,1196.315674,1507.286865,,,,,,,,,,,,,,,,,,,
206,1.716667,-1008.928772,324.264374,1560.016724,-1135.336426,1205.712036,1766.742188,-1305.260132,304.713257,1613.410645,-1167.935181,1196.290405,1507.305298,,,,,,,,,,,,,,,,,,,
207,1.725,-1008.924255,324.265045,1560.035278,-1135.324951,1205.737915,1766.751953,-1305.249268,304.717285,1613.442139,-1167.992554,1196.265137,1507.320557,,,,,,,,,,,,,,,,,,,
208,1.733333,-1008.920166,324.265686,1560.052612,-1135.313721,1205.76355,1766.758911,-1305.239014,304.721191,1613.473145,-1168.049561,1196.23999,1507.333008,,,,,,,,,,,,,,,,,,,
209,1.741667,-1008.916626,324.266266,1560.068848,-1135.302612,1205.789063,1766.763306,-1305.229248,304.724823,1613.50354,-1168.105957,1196.214844,1507.342529,,,,,,,,,,,,,,,,,,,
210,1.75,-1008.913391,324.266571,1560.083496,-1135.291626,1205.814331,1766.765381,-1305.219849,304.72821,1613.533325,-1168.161621,1196.189819,1507.349365,,,,,,,,,,,,,,,,,,,
211,1.758333,-1008.9104,324.266541,1560.09668,-1135.280396,1205.839355,1766.765137,-1305.211182,304.731323,1613.5625,-1168.216675,1196.164673,1507.35376,,,,,,,,,,,,,,,,,,,
212,1.766667,-1008.907898,324.266113,1560.10791,-1135.269165,1205.864258,1766.762817,-1305.203003,304.734131,1613.590942,-1168.270996,1196.139648,1507.355957,,,,,,,,,,,,,,,,,,,
213,1.775,-1008.90564,324.265167,1560.117432,-1135.25769,1205.889038,1766.758545,-1305.195313,304.736725,1613.618652,-1168.324585,1196.114624,1507.356079,,,,,,,,,,,,,,,,,,,
214,1.783333,-1008.90387,324.263702,1560.124878,-1135.246338,1205.913696,1766.752319,-1305.188354,304.739136,1613.645386,-1168.377808,1196.0896,1507.354492,,,,,,,,,,,,,,,,,,,
215,1.791667,-1008.902283,324.261688,1560.130371,-1135.234619,1205.938477,1766.744507,-1305.182007,304.741425,1613.671021,-1168.43042,1196.064575,1507.35144,,,,,,,,,,,,,,,,,,,
216,1.8,-1008.901123,324.259216,1560.133911,-1135.223022,1205.963135,1766.734985,-1305.17627,304.743561,1613.695679,-1168.482788,1196.039673,1507.347168,,,,,,,,,,,,,,,,,,,
217,1.808333,-1008.900024,324.256256,1560.135742,-1135.211304,1205.988037,1766.723999,-1305.171265,304.745544,1613.718628,-1168.534912,1196.015015,1507.341553,,,,,,,,,,,,,,,,,,,
218,1.816667,-1008.899231,324.252899,1560.135742,-1135.199829,1206.012939,1766.711426,-1305.16687,304.747406,1613.740234,-1168.586792,1195.990356,1507.334595,,,,,,,,,,,,,,,,,,,
219,1.825,-1008.898499,324.249176,1560.134155,-1135.188232,1206.037842,1766.697632,-1305.162964,304.749115,1613.760254,-1168.638428,1195.966064,1507.326416,,,,,,,,,,,,,,,,,,,
220,1.833333,-1008.897888,324.24527,1560.130981,-1135.176636,1206.062622,1766.682251,-1305.159668,304.75061,1613.778687,-1168.690063,1195.942139,1507.31665,,,,,,,,,,,,,,,,,,,
221,1.841667,-1008.8974,324.241302,1560.126343,-1135.165161,1206.087524,1766.665649,-1305.156982,304.751923,1613.795898,-1168.741333,1195.918701,1507.30542,,,,,,,,,,,,,,,,,,,
222,1.85,-1008.897095,324.237457,1560.119873,-1135.153931,1206.112305,1766.647705,-1305.154785,304.753113,1613.811646,-1168.792358,1195.89563,1507.292358,,,,,,,,,,,,,,,,,,,
223,1.858333,-1008.896851,324.233795,1560.111816,-1135.142822,1206.137085,1766.628784,-1305.153198,304.754242,1613.826172,-1168.842896,1195.873291,1507.27771,,,,,,,,,,,,,,,,,,,
224,1.866667,-1008.896729,324.230377,1560.101807,-1135.131958,1206.161987,1766.609009,-1305.152222,304.755341,1613.839355,-1168.893066,1195.851318,1507.26123,,,,,,,,,,,,,,,,,,,
225,1.875,-1008.896729,324.227203,1560.089966,-1135.121338,1206.187012,1766.588257,-1305.151855,304.756439,1613.851563,-1168.942749,1195.829956,1507.243164,,,,,,,,,,,,,,,,,,,
226,1.883333,-1008.896973,324.224365,1560.076172,-1135.111206,1206.21228,1766.566895,-1305.1521,304.757446,1613.862671,-1168.991943,1195.809204,1507.223389,,,,,,,,,,,,,,,,,,,
227,1.891667,-1008.897278,324.22171,1560.060791,-1135.101685,1206.237915,1766.5448,-1305.152832,304.758362,1613.872681,-1169.040894,1195.789063,1507.201904,,,,,,,,,,,,,,,,,,,
228,1.9,-1008.897766,324.219238,1560.043579,-1135.092651,1206.26416,1766.522095,-1305.153809,304.759186,1613.88147,-1169.089844,1195.769531,1507.178955,,,,,,,,,,,,,,,,,,,
229,1.908333,-1008.898376,324.216858,1560.025024,-1135.084106,1206.290771,1766.498779,-1305.155396,304.759827,1613.889038,-1169.138916,1195.750366,1507.154541,,,,,,,,,,,,,,,,,,,
230,1.916667,-1008.898987,324.214447,1560.005005,-1135.076172,1206.317871,1766.475098,-1305.157227,304.760345,1613.895264,-1169.188232,1195.731567,1507.128662,,,,,,,,,,,,,,,,,,,
231,1.925,-1008.899597,324.212067,1559.983887,-1135.068481,1206.345581,1766.450928,-1305.15918,304.76059,1613.900024,-1169.238159,1195.712646,1507.101563,,,,,,,,,,,,,,,,,,,
232,1.933333,-1008.900024,324.209686,1559.96167,-1135.061157,1206.373779,1766.426147,-1305.161377,304.760498,1613.903564,-1169.28894,1195.69397,1507.072876,,,,,,,,,,,,,,,,,,,
233,1.941667,-1008.900391,324.207245,1559.938965,-1135.053833,1206.40271,1766.400757,-1305.163452,304.760071,1613.905518,-1169.340454,1195.675171,1507.042969,,,,,,,,,,,,,,,,,,,
234,1.95,-1008.900635,324.204712,1559.915527,-1135.046631,1206.431763,1766.374878,-1305.165649,304.759338,1613.90625,-1169.392822,1195.65625,1507.011841,,,,,,,,,,,,,,,,,,,
235,1.958333,-1008.900879,324.202118,1559.89209,-1135.039063,1206.461304,1766.3479,-1305.16748,304.758301,1613.905762,-1169.446167,1195.637085,1506.979614,,,,,,,,,,,,,,,,,,,
236,1.966667,-1008.900879,324.199463,1559.868286,-1135.031372,1206.491089,1766.319946,-1305.168945,304.757019,1613.904297,-1169.500122,1195.617554,1506.946411,,,,,,,,,,,,,,,,,,,
237,1.975,-1008.900757,324.196869,1559.844727,-1135.023071,1206.52124,1766.291138,-1305.169922,304.755554,1613.901978,-1169.555054,1195.597656,1506.912476,,,,,,,,,,,,,,,,,,,
238,1.983333,-1008.900391,324.194366,1559.821167,-1135.014404,1206.551636,1766.26123,-1305.17041,304.754059,1613.899048,-1169.610718,1195.577515,1506.877808,,,,,,,,,,,,,,,,,,,
239,1.991667,-1008.899902,324.192017,1559.797729,-1135.005127,1206.582275,1766.230225,-1305.17041,304.752472,1613.895386,-1169.667236,1195.556885,1506.842651,,,,,,,,,,,,,,,,,,,
240,2,-1008.899353,324.189819,1559.774658,-1134.995117,1206.613159,1766.19812,-1305.169922,304.750916,1613.891602,-1169.724365,1195.536011,1506.806885,,,,,,,,,,,,,,,,,,,
241,2.008333,-1008.898499,324.187622,1559.751709,-1134.984131,1206.644165,1766.165039,-1305.168823,304.749481,1613.887817,-1169.782104,1195.514893,1506.770874,,,,,,,,,,,,,,,,,,,
242,2.016667,-1008.897522,324.185425,1559.72937,-1134.972412,1206.675171,1766.130859,-1305.167603,304.74823,1613.884033,-1169.840454,1195.493652,1506.734375,,,,,,,,,,,,,,,,,,,
243,2.025,-1008.896362,324.183075,1559.707642,-1134.960083,1206.706055,1766.095581,-1305.165771,304.747131,1613.880737,-1169.89917,1195.472534,1506.697632,,,,,,,,,,,,,,,,,,,
244,2.033333,-1008.894897,324.180481,1559.686523,-1134.946899,1206.736694,1766.059814,-1305.163696,304.746216,1613.878174,-1169.95813,1195.451172,1506.660645,,,,,,,,,,,,,,,,,,,
245,2.041667,-1008.89325,324.177521,1559.666382,-1134.933228,1206.766968,1766.023315,-1305.161499,304.745453,1613.876221,-1170.016846,1195.429932,1506.623779,,,,,,,,,,,,,,,,,,,
246,2.05,-1008.891357,324.174133,1559.647339,-1134.918823,1206.796753,1765.98645,-1305.15918,304.744873,1613.875488,-1170.075195,1195.408691,1506.58667,,,,,,,,,,,,,,,,,,,
247,2.058333,-1008.889221,324.170258,1559.629395,-1134.903687,1206.825928,1765.949463,-1305.15686,304.744324,1613.875854,-1170.132935,1195.387817,1506.549805,,,,,,,,,,,,,,,,,,,
248,2.066667,-1008.886719,324.165802,1559.612671,-1134.887817,1206.854492,1765.91272,-1305.154419,304.743774,1613.87793,-1170.189453,1195.367188,1506.513184,,,,,,,,,,,,,,,,,,,
249,2.075,-1008.88385,324.160767,1559.596924,-1134.871338,1206.882202,1765.876465,-1305.151978,304.743042,1613.88147,-1170.244629,1195.347046,1506.476685,,,,,,,,,,,,,,,,,,,
250,2.083333,-1008.880615,324.15506,1559.582397,-1134.85437,1206.908936,1765.840698,-1305.149536,304.741974,1613.887085,-1170.297852,1195.327393,1506.44043,,,,,,,,,,,,,,,,,,,
251,2.091667,-1008.877014,324.148743,1559.56897,-1134.837036,1206.93457,1765.805786,-1305.147217,304.740417,1613.894653,-1170.348755,1195.308228,1506.404297,,,,,,,,,,,,,,,,,,,
