Format Version,1.22,Take Name,Walk straight ZY 2019-04-17 09.31.11 AM_043,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-17 09.59.03.441 上午,Total Frames in Take,390,Total Exported Frames,390,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,RTip,RTip,RTip,Trunk Front,Trunk Front,Trunk Front,LTip,LTip,LTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C3EF0,C3EF0,C3EF0,C3F30,C3F30,C3F30,C3F40,C3F40,C3F40,C3FD0,C3FD0,C3FD0,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
67,0.558333,-125.954285,354.782562,66.615135,5.781497,1152.114746,235.768066,139.590881,367.277527,100.964874,29.928844,1107.710571,-2.006169,,,,,,,,,,,,,,,,,,,
68,0.566667,-125.941086,354.791199,66.57769,5.740939,1152.193848,235.758148,139.594727,367.266083,101.002144,30.001247,1107.710327,-1.994317,,,,,,,,,,,,,,,,,,,
69,0.575,-125.929298,354.800964,66.539886,5.698765,1152.273926,235.750427,139.59726,367.252625,101.038773,30.075533,1107.712158,-1.979439,,,,,,,,,,,,,,,,,,,
70,0.583333,-125.919968,354.813019,66.502708,5.656678,1152.353271,235.745621,139.597076,367.235046,101.074112,30.152102,1107.71521,-1.961046,,,,,,,,,,,,,,,,,,,
71,0.591667,-125.912621,354.825348,66.466515,5.61611,1152.431152,235.744156,139.596466,367.221558,101.105919,30.230656,1107.718872,-1.938212,,,,,,,,,,,,,,,,,,,
72,0.6,-125.906334,354.835419,66.431145,5.577785,1152.507446,235.745941,139.591766,367.198181,101.134995,30.310074,1107.722656,-1.910141,,,,,,,,,,,,,,,,,,,
73,0.608333,-125.901344,354.843414,66.396774,5.542805,1152.582642,235.751358,139.580978,367.161224,101.161034,30.389257,1107.727051,-1.87631,,,,,,,,,,,,,,,,,,,
74,0.616667,-125.898109,354.849213,66.363289,5.512949,1152.657471,235.760956,139.567612,367.12793,101.180656,30.467789,1107.732422,-1.835747,,,,,,,,,,,,,,,,,,,
75,0.625,-125.896156,354.851807,66.329773,5.489141,1152.732056,235.77536,139.55304,367.105591,101.191711,30.546,1107.73877,-1.788113,,,,,,,,,,,,,,,,,,,
76,0.633333,-125.895531,354.851471,66.295677,5.471448,1152.806396,235.795059,139.536453,367.092346,101.193596,30.624235,1107.745972,-1.733918,,,,,,,,,,,,,,,,,,,
