Format Version,1.22,Take Name,Walk straight forward  ws 2019-04-15 07.56.11 PM,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-15 08.01.17.249 下午,Total Frames in Take,914,Total Exported Frames,914,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,RTip,RTip,RTip,Trunk Front,Trunk Front,Trunk Front,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C8FC0,C8FC0,C8FC0,C9000,C9000,C9000,C9010,C9010,C9010,C9020,C9020,C9020,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
89,0.741667,134.440826,319.73587,93.196785,-161.99472,302.767456,82.622726,-16.414808,1207.836304,266.015717,21.519621,1195.843994,7.061743,,,,,,,,,,,,,,,,,,,
90,0.75,134.443741,319.729492,93.203293,-161.998703,302.806732,82.66642,-16.420593,1207.826172,265.964752,21.544748,1195.82251,7.014935,,,,,,,,,,,,,,,,,,,
91,0.758333,134.446533,319.72287,93.210426,-162.001266,302.838684,82.704117,-16.428259,1207.814941,265.914978,21.56953,1195.801025,6.967664,,,,,,,,,,,,,,,,,,,
92,0.766667,134.449203,319.716095,93.21833,-162.001984,302.862122,82.734612,-16.436968,1207.803101,265.866058,21.593962,1195.780151,6.920023,,,,,,,,,,,,,,,,,,,
93,0.775,134.451736,319.709198,93.227135,-162.000671,302.876465,82.757362,-16.445517,1207.791626,265.817596,21.618042,1195.76001,6.872091,,,,,,,,,,,,,,,,,,,
94,0.783333,134.454178,319.702271,93.236908,-161.997238,302.881714,82.772133,-16.452749,1207.780762,265.768921,21.641771,1195.740845,6.823934,,,,,,,,,,,,,,,,,,,
95,0.791667,134.456604,319.695313,93.247719,-161.991623,302.877716,82.778816,-16.458107,1207.770996,265.719757,21.665154,1195.722656,6.775619,,,,,,,,,,,,,,,,,,,
96,0.8,134.459106,319.688416,93.259552,-161.983643,302.86438,82.777237,-16.461592,1207.762085,265.670197,21.688171,1195.705688,6.727225,,,,,,,,,,,,,,,,,,,
97,0.808333,134.461823,319.681458,93.272293,-161.973053,302.841522,82.76725,-16.463303,1207.75415,265.62027,21.710758,1195.689697,6.678838,,,,,,,,,,,,,,,,,,,
98,0.816667,134.464783,319.674438,93.285782,-161.959778,302.809174,82.74884,-16.463161,1207.746704,265.569885,21.732832,1195.674683,6.63052,,,,,,,,,,,,,,,,,,,
99,0.825,134.468048,319.667206,93.299843,-161.943817,302.7677,82.722343,-16.460993,1207.740234,265.518982,21.754316,1195.660645,6.582287,,,,,,,,,,,,,,,,,,,
100,0.833333,134.471573,319.659729,93.314346,-161.925446,302.718292,82.688828,-16.456724,1207.734497,265.467499,21.77519,1195.647217,6.534114,,,,,,,,,,,,,,,,,,,
101,0.841667,134.475357,319.651978,93.329224,-161.905289,302.663452,82.650719,-16.450352,1207.729614,265.415283,21.795469,1195.634521,6.485975,,,,,,,,,,,,,,,,,,,
102,0.85,134.479279,319.64389,93.344414,-161.884415,302.607666,82.612213,-16.441689,1207.725586,265.362244,21.815189,1195.622437,6.437857,,,,,,,,,,,,,,,,,,,
103,0.858333,134.483307,319.635406,93.359833,-161.86409,302.556305,82.578415,-16.430628,1207.722534,265.308105,21.834368,1195.610962,6.389773,,,,,,,,,,,,,,,,,,,
104,0.866667,134.48735,319.626648,93.375412,-161.845428,302.513885,82.553497,-16.417591,1207.720215,265.253082,21.852961,1195.599976,6.341787,,,,,,,,,,,,,,,,,,,
105,0.875,134.491379,319.617584,93.391014,-161.829163,302.483093,82.539856,-16.403656,1207.718018,265.197754,21.870905,1195.589722,6.294007,,,,,,,,,,,,,,,,,,,
106,0.883333,134.495361,319.608337,93.406448,-161.815765,302.46521,82.53849,-16.390221,1207.715332,265.142792,21.888132,1195.579956,6.246552,,,,,,,,,,,,,,,,,,,
107,0.891667,134.499268,319.59906,93.421463,-161.805557,302.460724,82.549614,-16.378445,1207.71106,265.088867,21.904623,1195.571411,6.199502,,,,,,,,,,,,,,,,,,,
108,0.9,134.503113,319.589935,93.435844,-161.798798,302.469727,82.572929,-16.368977,1207.705566,265.036255,21.920441,1195.564209,6.152878,,,,,,,,,,,,,,,,,,,
109,0.908333,134.506927,319.581207,93.449348,-161.795563,302.491699,82.607643,-16.362049,1207.698486,264.985077,21.935722,1195.558594,6.10666,,,,,,,,,,,,,,,,,,,
110,0.916667,134.510773,319.572998,93.461731,-161.795685,302.525177,82.652145,-16.357632,1207.690063,264.935364,21.950617,1195.55481,6.060794,,,,,,,,,,,,,,,,,,,
111,0.925,134.51474,319.565399,93.472748,-161.798599,302.5672,82.703407,-16.35548,1207.680664,264.887054,21.96525,1195.553345,6.015232,,,,,,,,,,,,,,,,,,,
112,0.933333,134.518951,319.558533,93.482109,-161.803131,302.613037,82.756508,-16.355194,1207.670532,264.840179,21.979698,1195.554199,5.969952,,,,,,,,,,,,,,,,,,,
113,0.941667,134.523483,319.552551,93.489479,-161.807831,302.656952,82.805603,-16.356279,1207.65979,264.794647,21.993996,1195.557861,5.924972,,,,,,,,,,,,,,,,,,,
114,0.95,134.528336,319.547363,93.494568,-161.811508,302.694092,82.845818,-16.358223,1207.648804,264.750458,22.008141,1195.564209,5.880336,,,,,,,,,,,,,,,,,,,
115,0.958333,134.533432,319.542847,93.497101,-161.813324,302.721527,82.874138,-16.360537,1207.637573,264.707489,22.022135,1195.573242,5.836088,,,,,,,,,,,,,,,,,,,
116,0.966667,134.53862,319.538757,93.496872,-161.812851,302.737854,82.889053,-16.36281,1207.626099,264.665741,22.035984,1195.584961,5.792264,,,,,,,,,,,,,,,,,,,
117,0.975,134.543686,319.53479,93.493767,-161.810028,302.742645,82.890022,-16.364717,1207.614746,264.625214,22.04966,1195.599487,5.748893,,,,,,,,,,,,,,,,,,,
118,0.983333,134.548508,319.530731,93.487785,-161.804871,302.736084,82.877144,-16.36598,1207.603516,264.585876,22.063097,1195.616455,5.70599,,,,,,,,,,,,,,,,,,,
119,0.991667,134.553101,319.526489,93.47905,-161.797638,302.718842,82.851128,-16.366379,1207.592407,264.547668,22.076237,1195.635742,5.663562,,,,,,,,,,,,,,,,,,,
120,1,134.55748,319.522095,93.467834,-161.788666,302.692139,82.813332,-16.365744,1207.581421,264.51062,22.089083,1195.657227,5.621603,,,,,,,,,,,,,,,,,,,
121,1.008333,134.561646,319.517426,93.454453,-161.778488,302.658203,82.766243,-16.363985,1207.570557,264.47467,22.101694,1195.680786,5.580092,,,,,,,,,,,,,,,,,,,
122,1.016667,134.565445,319.512512,93.439247,-161.767929,302.6203,82.713455,-16.361115,1207.559814,264.439789,22.114155,1195.706055,5.53899,,,,,,,,,,,,,,,,,,,
123,1.025,134.568848,319.507294,93.422569,-161.757843,302.582062,82.658836,-16.357235,1207.549194,264.405945,22.126537,1195.73291,5.498245,,,,,,,,,,,,,,,,,,,
124,1.033333,134.571854,319.501892,93.404839,-161.748901,302.54657,82.605728,-16.352535,1207.538696,264.373077,22.138914,1195.761353,5.457787,,,,,,,,,,,,,,,,,,,
125,1.041667,134.57457,319.496552,93.386444,-161.741623,302.516266,82.556816,-16.347227,1207.52832,264.341095,22.151356,1195.79126,5.417523,,,,,,,,,,,,,,,,,,,
126,1.05,134.577118,319.491394,93.367676,-161.736313,302.492554,82.513756,-16.341528,1207.517944,264.309906,22.163937,1195.82251,5.377353,,,,,,,,,,,,,,,,,,,
127,1.058333,134.579483,319.486542,93.34874,-161.733154,302.476654,82.477837,-16.335648,1207.50769,264.279419,22.176756,1195.855103,5.337172,,,,,,,,,,,,,,,,,,,
128,1.066667,134.581696,319.481995,93.32975,-161.732605,302.470428,82.451027,-16.329763,1207.497559,264.249573,22.189936,1195.889282,5.296871,,,,,,,,,,,,,,,,,,,
129,1.075,134.583755,319.477814,93.310684,-161.735184,302.475952,82.435394,-16.323996,1207.487549,264.220276,22.20365,1195.924805,5.256337,,,,,,,,,,,,,,,,,,,
130,1.083333,134.585678,319.473999,93.29142,-161.741058,302.49408,82.431694,-16.318439,1207.477905,264.191467,22.218122,1195.96167,5.215475,,,,,,,,,,,,,,,,,,,
131,1.091667,134.58757,319.470673,93.27182,-161.749954,302.523743,82.438873,-16.313189,1207.468628,264.163116,22.233589,1196.000244,5.174239,,,,,,,,,,,,,,,,,,,
132,1.1,134.589645,319.467957,93.251755,-161.76123,302.562164,82.454239,-16.308323,1207.459839,264.135162,22.250225,1196.040283,5.132643,,,,,,,,,,,,,,,,,,,
133,1.108333,134.592056,319.465973,93.231056,-161.774109,302.60611,82.474472,-16.303894,1207.451538,264.107513,22.268093,1196.081787,5.090749,,,,,,,,,,,,,,,,,,,
