Format Version,1.22,Take Name,Walk straight forward  HJ 2019-04-12 04.00.40 PM_020,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-12 04.11.55.902 下午,Total Frames in Take,743,Total Exported Frames,743,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Trunk Front,Trunk Front,Trunk Front,LTip,LTip,LTip,Trunk Back,Trunk Back,Trunk Back,RTip,RTip,RTip,,,,,,,,,,,,,,,,,,,
,,CEED0,CEED0,CEED0,CEEE0,CEEE0,CEEE0,CEF20,CEF20,CEF20,CF030,CF030,CF030,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
82,0.683333,11.510098,1307.582764,259.64267,178.209763,362.345947,70.636978,16.905399,1297.064331,-12.548851,-164.189972,357.947357,78.138901,,,,,,,,,,,,,,,,,,,
83,0.691667,10.997819,1307.474731,260.381592,177.991302,362.368988,71.089165,16.625662,1297.138062,-11.826562,-164.289474,357.888947,78.334923,,,,,,,,,,,,,,,,,,,
84,0.7,10.476962,1307.365479,261.135712,177.75766,362.388672,71.587227,16.336937,1297.207397,-11.090898,-164.391815,357.827606,78.538315,,,,,,,,,,,,,,,,,,,
85,0.708333,9.947413,1307.254517,261.905029,177.508438,362.404633,72.136635,16.03923,1297.272217,-10.34218,-164.496719,357.763458,78.750496,,,,,,,,,,,,,,,,,,,
86,0.716667,9.409059,1307.142334,262.689728,177.243088,362.41684,72.743294,15.732285,1297.333252,-9.580503,-164.603714,357.696808,78.972687,,,,,,,,,,,,,,,,,,,
87,0.725,8.861945,1307.028931,263.489838,176.960693,362.424866,73.413658,15.415619,1297.390991,-8.805403,-164.712158,357.627838,79.205803,,,,,,,,,,,,,,,,,,,
88,0.733333,8.30626,1306.914673,264.30542,176.659927,362.428314,74.154808,15.08865,1297.445679,-8.01565,-164.821182,357.556702,79.4505,,,,,,,,,,,,,,,,,,,
89,0.741667,7.742248,1306.799927,265.136414,176.339233,362.426575,74.974472,14.750773,1297.497314,-7.209712,-164.929794,357.48349,79.707253,,,,,,,,,,,,,,,,,,,
90,0.75,7.170259,1306.68457,265.98291,175.997192,362.419281,75.880783,14.401297,1297.545776,-6.38626,-165.036987,357.40802,79.976463,,,,,,,,,,,,,,,,,,,
91,0.758333,6.590851,1306.568848,266.844788,175.632553,362.406311,76.881927,14.039296,1297.59082,-5.544125,-165.141953,357.330261,80.258614,,,,,,,,,,,,,,,,,,,
